,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
UBE2W,38.19832601,0.478586014,0.430165934,1.112561401,0.265896846,0.999991689
C4orf33,13.69943071,0.7325175,0.658415221,1.112546424,0.265903281,0.999991689
MKNK1,44.12251599,0.437523208,0.393498441,1.111880409,0.266189573,0.999991689
TIMM10B,18.52097802,0.615824457,0.553884545,1.1118282,0.266212024,0.999991689
SUCO,15.54942705,-0.729692585,0.656568477,-1.111373162,0.266407759,0.999991689
STOM,80.12723583,0.377664585,0.339895135,1.111120892,0.266516316,0.999991689
YWHAB,506.2386997,-0.211916037,0.190769885,-1.110846381,0.266634478,0.999991689
SNRNP48,7.696595234,0.892807792,0.803946524,1.110531316,0.266770141,0.999991689
PKM,351.8939614,-0.226853722,0.204275159,-1.110530148,0.266770644,0.999991689
KCNJ2,1.226560916,2.113977893,1.90373655,1.110436154,0.266811126,0.999991689
SGK3,52.17109943,0.403507157,0.363889157,1.108873812,0.267484622,0.999991689
CASD1,19.39110174,0.762542782,0.687823668,1.108631206,0.26758931,0.999991689
TCTEX1D4,1.8968817,-2.039200544,1.839507123,-1.108558112,0.267620857,0.999991689
ZNF354B,4.986872326,-1.168643072,1.054483042,-1.108261608,0.267748851,0.999991689
CCND3,102.0949801,-0.330522675,0.298256151,-1.108183932,0.267782389,0.999991689
CAT,200.3098762,-0.27658103,0.249649011,-1.107879532,0.267913846,0.999991689
ZNF365,11.24978528,-0.889014382,0.803100393,-1.106977895,0.268303486,0.999991689
TTC3,72.16970582,0.359301276,0.324592338,1.106930859,0.268323823,0.999991689
HERC2,17.18019287,-0.644867192,0.58260525,-1.106868145,0.26835094,0.999991689
FBXO3,9.835273454,0.881440491,0.796711618,1.106348234,0.268575822,0.999991689
ITSN2,37.14375016,-0.487714152,0.440872539,-1.106247519,0.2686194,0.999991689
ADPGK-AS1,2.629203133,1.71634186,1.55170587,1.106099998,0.26868324,0.999991689
BEX4,133.6184665,-0.318629307,0.28811756,-1.10590034,0.268769658,0.999991689
NR1D2,10.16868165,0.855872852,0.774014812,1.105757718,0.2688314,0.999991689
ZNF846,5.644476605,-1.051330406,0.951130586,-1.105348121,0.269008774,0.999991689
MAN2A1,18.53345308,0.639180799,0.578552573,1.104792943,0.269249319,0.999991689
CCPG1,139.2645903,-0.31436371,0.28456305,-1.10472428,0.269279079,0.999991689
EMC9,7.157721792,-0.951820113,0.861972004,-1.10423553,0.269490981,0.999991689
CTNNAL1,1.401446409,1.960836677,1.776313747,1.103879695,0.269645328,0.999991689
AP000569.1,1.055729254,-2.669290184,2.419498761,-1.10324098,0.269922529,NA
PHYKPL,23.40788171,-0.623222474,0.565203252,-1.10265196,0.270178337,0.999991689
TMEM39A,8.090943315,0.96592341,0.876176281,1.102430448,0.27027458,0.999991689
TNFRSF14-AS1,3.146530867,1.515589089,1.375832871,1.101579357,0.270644587,0.999991689
THNSL2,3.337372775,1.485787817,1.348875756,1.101500869,0.270678727,0.999991689
LPL,141.953552,0.724254951,0.657623246,1.101322004,0.270756538,0.999991689
ZNF830,9.958608458,-0.819302114,0.744035495,-1.101159983,0.270827035,0.999991689
SUCLG2,44.23682136,-0.411500734,0.373927003,-1.100484134,0.271121239,0.999991689
TSSC4,28.29632625,-0.506055526,0.460041714,-1.100020957,0.271322991,0.999991689
JPT1,330.6755221,-0.234993669,0.213670054,-1.099796928,0.271420611,0.999991689
CCL2,1.020413274,-2.385667121,2.169487751,-1.099645352,0.271486674,NA
DCBLD2,1.998475261,1.700531138,1.54677204,1.099406437,0.271590824,0.999991689
ACTR10,51.94525223,-0.430785328,0.392056944,-1.098782549,0.271862926,0.999991689
HCST,385.5810878,-0.262117524,0.238573613,-1.098686147,0.271904987,0.999991689
WDR55,16.27565961,-0.677467456,0.616739079,-1.098466886,0.27200067,0.999991689
GIMAP4,65.07874536,0.424254321,0.386245112,1.098406965,0.272026822,0.999991689
THOC2,38.94280538,0.461526616,0.42040907,1.097803662,0.272290232,0.999991689
HIST1H1C,8.843517775,-0.867168765,0.789955404,-1.09774395,0.272316313,0.999991689
COX6C,452.4481529,-0.22330904,0.203585961,-1.096878381,0.27269456,0.999991689
PSMC2,61.13387686,-0.362087406,0.330374252,-1.095991601,0.27308245,0.999991689
SYTL1,6.194575787,-1.094154797,0.999271276,-1.094952715,0.273537353,0.999991689
IL27,4.017312433,1.246436614,1.138705689,1.094608226,0.27368831,0.999991689
XRRA1,6.500336916,1.020410344,0.93264858,1.094099499,0.273911342,0.999991689
FTX,29.57397272,0.532903811,0.487164599,1.09388862,0.274003831,0.999991689
SLC12A2,3.230559978,1.389397501,1.270580029,1.093514354,0.27416803,0.999991689
BSG,241.0444163,-0.267102442,0.244385083,-1.092957224,0.274412581,0.999991689
UFD1,59.69103755,-0.363634907,0.332710961,-1.092945376,0.274417784,0.999991689
USF2,75.81216459,-0.336935851,0.308532889,-1.092058134,0.27480755,0.999991689
DYM,12.68196233,-0.709545943,0.64998743,-1.091630253,0.274995653,0.999991689
UTP14C,8.640808379,0.931934281,0.853790778,1.091525354,0.275041782,0.999991689
DDX23,6.59623166,1.019863223,0.9343679,1.091500706,0.275052621,0.999991689
OXSM,7.863572044,-0.996474704,0.913532299,-1.090793074,0.275363945,0.999991689
FAM213B,1.048365447,2.348068444,2.15267458,1.090767952,0.275375001,NA
TBK1,15.36493593,0.713726444,0.65459009,1.090341046,0.275562941,0.999991689
SUSD3,6.377768963,-1.016508652,0.932491552,-1.090099583,0.27566928,0.999991689
ZNF43,10.63157806,0.931366458,0.854428637,1.09004593,0.275692913,0.999991689
RARA,41.76868338,-0.487431757,0.447409254,-1.089453899,0.275953774,0.999991689
PPP2CA,31.65123237,0.489572205,0.449396106,1.089400193,0.275977446,0.999991689
MDP1,9.181548788,-0.842048244,0.773120327,-1.089155485,0.276085326,0.999991689
AC093157.2,0.448472078,3.537943075,3.248566149,1.089078354,0.276119334,NA
TYMS,0.448472078,3.537943075,3.248566149,1.089078354,0.276119334,NA
PLA2G15,45.74791609,0.411408035,0.378091866,1.088116598,0.276543637,0.999991689
MOCS2,34.44043889,0.466175843,0.428712406,1.087385942,0.276866281,0.999991689
C15orf61,16.06586235,-0.654776979,0.602191491,-1.087323531,0.276893853,0.999991689
PITRM1,6.673791544,0.956404638,0.879763284,1.087115882,0.2769856,0.999991689
BRD2,22.43589844,0.538934846,0.495823242,1.086949543,0.277059109,0.999991689
TRAPPC2B,17.99334009,-0.593298892,0.545853066,-1.086920508,0.277071942,0.999991689
AGAP4,1.390807687,1.992310998,1.833946255,1.086351899,0.277323334,0.999991689
ZFP90,8.042610514,-0.876967832,0.807703629,-1.085754478,0.277587631,0.999991689
PER2,23.88787716,0.527400839,0.485863895,1.085490906,0.277704289,0.999991689
PARP10,15.43700341,0.634692558,0.584742205,1.085422863,0.277734411,0.999991689
NCL,256.7146504,0.261189894,0.240743141,1.084931819,0.277951854,0.999991689
AC096642.1,2.115185376,2.197727039,2.026383501,1.084556323,0.278118209,0.999991689
AL023806.1,2.115185376,2.197727039,2.026383501,1.084556323,0.278118209,0.999991689
AC004943.2,2.115185376,2.197727039,2.026383501,1.084556323,0.278118209,0.999991689
UBE3B,10.70783017,-0.794303133,0.732427941,-1.084479564,0.278152223,0.999991689
CCL4L2,8.861020103,0.956505919,0.882007314,1.084464839,0.278158749,0.999991689
RASA4,2.317038875,1.580304104,1.457487838,1.084265722,0.278246999,0.999991689
CCNG2,14.63320727,0.645053026,0.59545508,1.083294186,0.278677865,0.999991689
PODXL2,1.07957282,2.193687659,2.025044615,1.083278681,0.278684745,NA
SRP9,100.4197532,0.310906401,0.287242976,1.082381212,0.279083173,0.999991689
ATP5PF,271.3205032,-0.247029212,0.228239462,-1.08232472,0.279108265,0.999991689
TMCC3,1.361315423,1.934761335,1.788178121,1.081973497,0.279264305,0.999991689
RAB3GAP1,21.57154529,-0.544367856,0.503427063,-1.08132418,0.279552935,0.999991689
PCF11,28.71143394,0.4904797,0.453688094,1.081094493,0.279655083,0.999991689
ZCRB1,75.67291341,0.333309592,0.308551227,1.080240693,0.280035012,0.999991689
HPGDS,50.67536842,0.507751851,0.470181045,1.079907105,0.280183549,0.999991689
LRP11,3.574965622,1.409044601,1.30485951,1.079843914,0.280211692,0.999991689
MED22,3.230515665,1.4490531,1.342217293,1.079596506,0.280321898,0.999991689
C22orf39,26.08504618,-0.547174504,0.506908279,-1.079434933,0.280393885,0.999991689
ETHE1,130.8459228,-0.283555145,0.262727896,-1.079273077,0.280466011,0.999991689
CCDC144A,6.329502871,1.132627081,1.049828802,1.078868362,0.280646414,0.999991689
NDUFB9,179.1794438,-0.280544135,0.260055045,-1.078787515,0.280682462,0.999991689
PIK3CG,10.18334745,0.778743243,0.721964669,1.078644533,0.280746221,0.999991689
ALOX12-AS1,2.298042927,-1.545237481,1.432642438,-1.078592564,0.280769397,0.999991689
ST7L,4.25889766,-1.173438766,1.0881759,-1.078353937,0.280875835,0.999991689
RPF1,19.75266404,0.605326995,0.561574454,1.077910492,0.281073703,0.999991689
GTF2H1,15.48765094,0.711684478,0.660603939,1.077323999,0.281335544,0.999991689
BCL2A1,258.9526942,0.238247563,0.221191543,1.077109729,0.281431247,0.999991689
ZMYM4,29.09433305,-0.489751089,0.454702578,-1.077080078,0.281444492,0.999991689
SERINC2,15.14872515,0.671021537,0.62318965,1.07675334,0.281590476,0.999991689
OSGIN2,14.27790694,0.661029654,0.614038888,1.076527344,0.281691478,0.999991689
PFDN5,1098.195827,-0.185030726,0.171950203,-1.076071576,0.281895247,0.999991689
PAM16,4.539383783,-1.288638981,1.197667697,-1.075957032,0.281946473,0.999991689
KREMEN1,1.790078733,1.773580012,1.648921218,1.075600212,0.282106093,0.999991689
CFAP298,30.2901831,-0.467266299,0.434548383,-1.075291768,0.282244121,0.999991689
FLVCR1,4.553610612,1.125511639,1.046707525,1.075287615,0.282245979,0.999991689
PHLDA1,8.915123455,0.832909332,0.774940601,1.074804096,0.282462446,0.999991689
F12,1.453810986,2.116140034,1.969635235,1.074381691,0.282651645,0.999991689
AL139384.1,3.051604021,-1.354957597,1.261424178,-1.074149061,0.282755879,0.999991689
LINC01588,4.425811982,1.19969754,1.11693115,1.074101604,0.282777146,0.999991689
DENND5B,0.660178582,2.757954275,2.568067503,1.073941503,0.2828489,NA
CENPB,15.01771463,0.654855627,0.610282348,1.073037143,0.283254451,0.999991689
CCDC51,9.187286004,-0.819976907,0.764378241,-1.072737112,0.283389084,0.999991689
SS18,14.67110625,0.670781038,0.625456181,1.072466877,0.283510384,0.999991689
DOCK5,10.23056968,0.94133191,0.878014338,1.072114508,0.283668603,0.999991689
TMEM176B,34.81346323,1.894373728,1.767589641,1.071727105,0.283842623,0.999991689
FBXW4,8.695589534,-0.870449491,0.812367131,-1.071497674,0.283945716,0.999991689
SIRPB1,43.49350145,-0.413168561,0.385625432,-1.071424565,0.283978572,0.999991689
TMED7,31.54970681,0.465693961,0.434721296,1.071247176,0.284058304,0.999991689
ARL14EP,19.38603436,-0.561888664,0.524531295,-1.071220476,0.284070307,0.999991689
COQ2,54.97555731,-0.370090555,0.345502083,-1.071167361,0.284094185,0.999991689
STRADA,3.791036067,1.282173938,1.197085759,1.071079435,0.284133714,0.999991689
MYL6,2612.65288,-0.205650732,0.192044619,-1.070848704,0.284237464,0.999991689
CHML,13.94327404,0.742122089,0.693101694,1.070726123,0.284292593,0.999991689
ZNF480,10.81770067,-0.757800613,0.708055001,-1.070256707,0.284503776,0.999991689
ZNF670,3.508239498,1.384383716,1.293547031,1.070222947,0.284518968,0.999991689
NUDT5,45.11217722,-0.402382438,0.37616576,-1.069694483,0.284756851,0.999991689
ACTR1A,28.18711473,-0.503986772,0.471166985,-1.069656381,0.284774007,0.999991689
BCL2L2,3.636279043,-1.263915082,1.182268277,-1.069059457,0.285042879,0.999991689
FMNL3,8.0952018,0.859989185,0.804472905,1.069009509,0.285065385,0.999991689
FAM53C,9.812936438,0.833817346,0.78028634,1.06860431,0.285248006,0.999991689
ALG9,6.971308476,-1.022481372,0.956998163,-1.068425638,0.285328557,0.999991689
YIF1B,17.15166779,0.601270803,0.563108393,1.067770986,0.285623829,0.999991689
AP5B1,18.7416352,0.574795627,0.538313975,1.067770212,0.285624178,0.999991689
CHKA,1.985500267,1.641176203,1.537196752,1.067642253,0.285681916,0.999991689
KRT18,7.656267083,1.006689146,0.943176351,1.067339257,0.285818667,0.999991689
ECHDC1,101.7260754,-0.29389217,0.275350632,-1.067337919,0.285819271,0.999991689
SLC22A18,18.29309516,-0.614140523,0.575731344,-1.066713719,0.28610113,0.999991689
ST3GAL2,17.95711503,0.615599096,0.577624721,1.065742297,0.286540152,0.999991689
PRKCD,37.36094335,-0.433725894,0.407039277,-1.065562759,0.286621342,0.999991689
CCDC69,3.870713501,-1.345609859,1.263424634,-1.065049567,0.2868535,0.999991689
ALYREF,39.8041509,0.444062267,0.417314596,1.064094739,0.287285784,0.999991689
EMC10,98.84334405,0.341080115,0.320573545,1.063968378,0.287343025,0.999991689
FYB1,43.26921594,0.507394046,0.476925429,1.063885494,0.287380575,0.999991689
NGLY1,18.64076715,-0.64696143,0.608130408,-1.063853117,0.287395244,0.999991689
DSP,0.997836908,-2.343901702,2.203555766,-1.063690667,0.287468854,NA
BCOR,3.02346571,1.3797557,1.297323322,1.06354035,0.287536977,0.999991689
MPG,44.15573879,-0.394234512,0.371048998,-1.062486395,0.288014931,0.999991689
KRCC1,27.66506179,0.485625117,0.457128733,1.062337766,0.288082376,0.999991689
MMAB,23.10875431,0.520462282,0.490091266,1.061970124,0.288249248,0.999991689
NKX3-1,1.004924484,2.326735528,2.192265707,1.061338286,0.288536192,NA
TSPYL5,1.539510892,1.806376101,1.702036817,1.061302601,0.288552404,0.999991689
NBPF1,7.039219645,-0.936987047,0.882968931,-1.061177822,0.288609096,0.999991689
ANXA5,948.9212033,-0.215347375,0.202934835,-1.061165148,0.288614855,0.999991689
TSPYL1,25.14119104,0.500859112,0.472037174,1.06105862,0.288663262,0.999991689
SF3B5,111.1620691,0.296217987,0.279221643,1.060870441,0.288748784,0.999991689
MRPL17,41.43077601,-0.429238364,0.404698258,-1.060638034,0.288854431,0.999991689
ATAD3B,3.586906604,1.351040542,1.273814655,1.060625686,0.288860044,0.999991689
TBP,4.302746825,1.180206327,1.113106091,1.060281978,0.289016336,0.999991689
PARP4,51.39871193,-0.453246021,0.427570667,-1.060049381,0.289122135,0.999991689
DMD,2.699239233,1.702152613,1.606095907,1.059807578,0.289232149,0.999991689
DCTN4,16.51587228,0.598321952,0.564767738,1.059412414,0.289411999,0.999991689
OS9,84.14992474,-0.321320594,0.30344884,-1.058895444,0.2896474,0.999991689
SSH3,3.203668896,1.340124383,1.266200695,1.058382284,0.289881193,0.999991689
ZNF524,46.55259206,-0.402307843,0.380122784,-1.058362874,0.289890038,0.999991689
RYR1,26.60472672,0.484174786,0.457582085,1.058115695,0.2900027,0.999991689
PLA2R1,1.413240073,-1.929311922,1.823546151,-1.058000052,0.290055419,0.999991689
TMEM106C,13.73617364,-0.689583198,0.652022128,-1.057607049,0.290234628,0.999991689
UTP25,10.46271168,0.796173755,0.752812989,1.057598324,0.290238607,0.999991689
ALDH1A2,18.89528624,-0.786574158,0.74411445,-1.057060722,0.290483876,0.999991689
CHST11,10.98303001,0.752567496,0.712519206,1.05620661,0.290873831,0.999991689
HPCAL1,35.41791076,-0.444179046,0.420996699,-1.05506539,0.291395419,0.999991689
CCT6A,92.22767215,-0.298477923,0.282985091,-1.054747872,0.291540651,0.999991689
KIAA1143,32.22099851,-0.453168064,0.429754566,-1.054481093,0.291662712,0.999991689
DHX40,15.17025977,0.627259587,0.595019472,1.054183294,0.291799007,0.999991689
KCNAB2,24.99908075,-0.510537667,0.48445161,-1.053846568,0.291953169,0.999991689
MTMR9,7.816427339,0.84036462,0.797798428,1.05335457,0.292178517,0.999991689
MUC20-OT1,27.20724946,0.539738564,0.512509628,1.053128633,0.292282042,0.999991689
HESX1,1.149608919,2.035969812,1.934321752,1.052549717,0.292547413,0.999991689
C12orf76,8.695313286,-0.819010069,0.778672517,-1.051802974,0.292889954,0.999991689
FAM129A,50.51581815,0.39298267,0.373742112,1.051480842,0.293037804,0.999991689
TMEM185B,4.964121215,1.097723804,1.044617894,1.050837641,0.293333165,0.999991689
DBF4,11.37498126,0.70025636,0.666621651,1.05045547,0.293508754,0.999991689
ZFYVE27,6.46143284,0.96738366,0.921296197,1.050024588,0.293706808,0.999991689
WDR89,3.525249878,1.277859655,1.217007247,1.050001681,0.29371734,0.999991689
PNISR,78.2880073,0.321144141,0.305858928,1.049974715,0.293729738,0.999991689
AC022509.2,6.469076286,0.984444341,0.937589601,1.049973613,0.293730245,0.999991689
OGT,10.2994257,0.751867851,0.716123486,1.049913689,0.293757797,0.999991689
MCTP1,14.92680726,0.647228835,0.616501951,1.049840692,0.293791363,0.999991689
TTC21A,1.282890119,-2.16367117,2.060987635,-1.04982249,0.293799733,0.999991689
AC005523.2,1.31787446,1.923487318,1.8324388,1.049687071,0.29386201,0.999991689
BPTF,67.02246248,0.380842532,0.362841713,1.049610668,0.29389715,0.999991689
ATG10,6.978999925,0.9420651,0.897574003,1.049568166,0.2939167,0.999991689
PYCR2,24.81996944,-0.496956589,0.473594105,-1.049330184,0.294026178,0.999991689
MTRF1,10.36662311,0.906003431,0.86387556,1.048766134,0.294285768,0.999991689
AC087741.1,1.614221987,-1.905641023,1.817068217,-1.048744899,0.294295544,0.999991689
RBMS2,33.97090321,-0.477589795,0.455545992,-1.048389852,0.294459027,0.999991689
MIR22HG,8.143077719,0.854410847,0.814989688,1.048370133,0.294468109,0.999991689
COX7C,616.3194341,-0.22956994,0.219043799,-1.048054958,0.294613287,0.999991689
EIF2S2,208.2013567,-0.243123628,0.232004936,-1.047924378,0.29467345,0.999991689
SUPT20H,13.29239412,-0.716656393,0.684296009,-1.047290037,0.29496583,0.999991689
PDIA5,1.983583951,-1.652809377,1.578636162,-1.046985631,0.295106206,0.999991689
CDC16,24.14830017,0.64897865,0.620035243,1.046680261,0.29524707,0.999991689
VPS4B,78.26281298,-0.332625029,0.317860149,-1.046450866,0.295352919,0.999991689
SLC26A11,0.784294366,2.353811026,2.249335547,1.046447263,0.295354581,NA
RAB1A,60.2561614,0.384606635,0.367648701,1.046125374,0.295503152,0.999991689
PTCRA,25.27949579,-0.596343123,0.570193735,-1.045860531,0.295625429,0.999991689
TRUB1,4.184342499,-1.155920043,1.105244951,-1.045849648,0.295630455,0.999991689
SELENOS,129.5915042,-0.290552944,0.27800739,-1.045126693,0.295964419,0.999991689
NDUFAF8,40.44672771,0.482371901,0.461567434,1.045073515,0.295988994,0.999991689
PIK3AP1,43.88128469,0.41550581,0.397727766,1.044699025,0.296162096,0.999991689
WDR91,2.098977329,1.596415607,1.528486282,1.044442221,0.296280838,0.999991689
NNMT,13.85935787,1.452549899,1.390906798,1.044318642,0.296337991,0.999991689
TRIM69,21.10373258,0.559844701,0.536104485,1.044282815,0.296354561,0.999991689
SURF4,25.621534,-0.514154596,0.492477929,-1.044015509,0.296478214,0.999991689
THUMPD2,10.60150691,-0.744750508,0.713460881,-1.043856121,0.296551962,0.999991689
NQO2,37.24920276,0.501920621,0.480855174,1.043808298,0.296574092,0.999991689
ANKRD36B,9.190046219,-0.853475195,0.817659706,-1.043802438,0.296576803,0.999991689
NCK2,9.215063699,1.026562649,0.98365804,1.043617403,0.296662438,0.999991689
PAN3,12.20588347,0.679628907,0.651284364,1.043520995,0.296707062,0.999991689
SP110,82.19318954,0.344829576,0.330469081,1.043454882,0.296737667,0.999991689
PNN,58.07322986,-0.351097142,0.336496455,-1.043390315,0.296767557,0.999991689
FEZ2,69.66044683,-0.348376145,0.334143366,-1.042594829,0.297135985,0.999991689
MRPS17,14.75200421,-0.648857322,0.622387634,-1.042529264,0.297166365,0.999991689
DCAF1,7.760438719,0.940278291,0.902220917,1.042181879,0.297327363,0.999991689
CCNL1,63.49435168,0.393496466,0.377645053,1.04197437,0.297423562,0.999991689
NGRN,10.44626056,-0.881497807,0.846464845,-1.04138738,0.297695797,0.999991689
C12orf4,8.893014769,0.785260878,0.754381903,1.040932816,0.29790673,0.999991689
MGST3,1023.036007,-0.199260771,0.191441793,-1.04084259,0.29794861,0.999991689
RAB35,7.934537643,-0.880021676,0.84564647,-1.040649618,0.298038194,0.999991689
C8orf82,13.4366087,0.640891752,0.616123763,1.040199698,0.298247132,0.999991689
TOB1,13.14100503,0.676948549,0.650838929,1.040116869,0.298285608,0.999991689
CSAD,10.74645215,-0.743011999,0.715061257,-1.039088597,0.298763534,0.999991689
MTERF4,20.03608572,-0.600386892,0.577859484,-1.038984233,0.298812069,0.999991689
TATDN1,28.06481209,0.49074897,0.472388625,1.038867034,0.29886658,0.999991689
ARHGEF7,9.729092887,-0.830142055,0.799468207,-1.038367815,0.299098848,0.999991689
DNAJC19,47.04467544,-0.379851019,0.365968338,-1.037934103,0.299300735,0.999991689
DHRS13,1.310787516,-2.255996326,2.174089585,-1.037674041,0.299421834,0.999991689
DEGS2,0.787604343,2.33204666,2.247572836,1.037584466,0.299463553,NA
ANKDD1A,0.787604343,2.33204666,2.247572836,1.037584466,0.299463553,NA
GMCL1,19.02547501,-0.620320871,0.598090405,-1.037169072,0.299657069,0.999991689
CD81,1425.899841,-0.182549344,0.176010028,-1.037153086,0.299664518,0.999991689
ATP6V1A,42.39280714,0.444663814,0.428849494,1.036876154,0.299793579,0.999991689
ARL11,32.13410254,-0.435601413,0.42030966,-1.03638211,0.300023913,0.999991689
CCT7,62.02514939,-0.361304184,0.348729174,-1.036059529,0.300174371,0.999991689
EXTL2,10.22268288,-0.756201454,0.729964115,-1.035943327,0.300228583,0.999991689
RFT1,8.761601274,0.776842222,0.750701194,1.034822148,0.300751978,0.999991689
FAM49B,104.4414286,0.302368724,0.29235196,1.034262685,0.301013376,0.999991689
FGFR1,3.074887619,1.447447783,1.399581275,1.034200592,0.301042398,0.999991689
ACTA2,13.59093742,-0.775293878,0.7500566,-1.033647165,0.301301142,0.999991689
MAP10,1.980659757,-1.588818281,1.537543038,-1.033348818,0.301440689,0.999991689
FHL1,53.84274981,-0.408991125,0.39586357,-1.033161818,0.301528178,0.999991689
NOL7,116.3193828,-0.28979733,0.280682,-1.032475648,0.30184935,0.999991689
SAMSN1,22.78209959,0.574588467,0.556833703,1.031885218,0.302125892,0.999991689
KYNU,47.40714781,-0.438389017,0.424861298,-1.031840317,0.302146929,0.999991689
EIF3J-DT,3.105091184,-1.333262655,1.293307226,-1.030893996,0.302590532,0.999991689
SNU13,141.951171,-0.273781109,0.26567789,-1.030500165,0.302775275,0.999991689
PCYT2,19.64632958,0.552765603,0.536552549,1.030217085,0.302908111,0.999991689
EIF3B,31.26379806,0.447061897,0.434096926,1.029866536,0.303072662,0.999991689
ZNF112,3.330667643,-1.623528123,1.576768801,-1.029655154,0.303171914,0.999991689
ZFP36L1,17.24877833,-0.677826873,0.658405184,-1.02949808,0.303245681,0.999991689
LINC01089,4.666269017,-1.160613467,1.12772868,-1.029160194,0.303404404,0.999991689
IPO7,39.33644654,0.416761189,0.405059778,1.02888811,0.303532256,0.999991689
UBL7,19.20690939,-0.558577028,0.542935755,-1.0288087,0.303569578,0.999991689
PCM1,80.35449511,-0.322300111,0.313428274,-1.028305796,0.303806005,0.999991689
PCED1B,27.53375999,0.517548063,0.50350768,1.027885143,0.304003859,0.999991689
SUCLA2,23.05405283,0.507165365,0.493447054,1.027800977,0.304043456,0.999991689
SMIM37,94.29142392,-0.302869512,0.294700866,-1.027718433,0.304082294,0.999991689
TMEM39B,9.333221654,-0.799883371,0.77832435,-1.027699277,0.304091308,0.999991689
MFSD10,91.02863115,-0.298787348,0.291067814,-1.026521428,0.304645869,0.999991689
TRIM52,9.885066122,0.80587292,0.785105108,1.02645227,0.304678451,0.999991689
DERL1,73.3664176,0.352446053,0.343376106,1.026414031,0.304696467,0.999991689
AC010680.3,0.411651068,3.45391827,3.365825814,1.026172613,0.304810228,NA
PGAP1,0.411651068,3.45391827,3.365825814,1.026172613,0.304810228,NA
HMMR,0.411651068,3.45391827,3.365825814,1.026172613,0.304810228,NA
MYEF2,0.411651068,3.45391827,3.365825814,1.026172613,0.304810228,NA
PPP1R15A,65.84444494,0.373050935,0.363565625,1.026089678,0.304849315,0.999991689
METAP2,68.36419188,-0.337055147,0.328485303,-1.026088971,0.304849649,0.999991689
DCAF7,48.6590483,0.37971433,0.370117821,1.025928255,0.304925403,0.999991689
GRPEL1,38.6970889,-0.434198816,0.423240178,-1.025892244,0.304942379,0.999991689
ZNF8,3.496005908,1.311048925,1.278363093,1.025568504,0.30509502,0.999991689
TXLNA,15.69919596,0.625323681,0.609882412,1.025318435,0.30521296,0.999991689
C17orf107,0.875195062,2.363590481,2.306554745,1.024727675,0.305491701,NA
UBQLN2,9.364597878,0.761500217,0.743145164,1.024699148,0.305505165,0.999991689
LINC02035,3.860346757,1.275522243,1.24543255,1.024160034,0.305759692,0.999991689
C19orf54,1.338443111,1.846149218,1.80283985,1.024022859,0.305824478,0.999991689
ARRDC3,7.708240271,0.837283994,0.81765529,1.024006086,0.3058324,0.999991689
PPWD1,16.5135161,-0.576400857,0.563036515,-1.023736191,0.305959896,0.999991689
SNX5,69.14399544,0.335850962,0.32809941,1.023625618,0.30601214,0.999991689
AC243829.4,1.09928467,2.355593302,2.301397995,1.023548864,0.306048409,NA
PSMD5,11.06999744,0.767284841,0.74970927,1.023443182,0.306098351,0.999991689
BCL2L1,18.43706423,0.571707659,0.558664116,1.023347737,0.306143461,0.999991689
RNF213,170.8773109,-0.275470859,0.269219349,-1.023220877,0.306203424,0.999991689
MAEA,14.76976557,-0.645134456,0.630591468,-1.023062456,0.306278317,0.999991689
MID1IP1,23.97922203,-0.533867312,0.52186868,-1.02299167,0.306311784,0.999991689
UIMC1,9.39433414,-0.791118023,0.773563829,-1.022692625,0.306453199,0.999991689
TRADD,49.89465181,0.376527368,0.368233969,1.022522091,0.306533862,0.999991689
NBDY,94.86894793,-0.310844633,0.304103068,-1.022168688,0.306701068,0.999991689
ARF4,63.32988218,0.350774458,0.343188578,1.022104115,0.306731626,0.999991689
MMP15,2.101532623,4.062387009,3.974888335,1.022012864,0.306774812,0.999991689
AP001043.1,2.101532623,4.062387009,3.974888335,1.022012864,0.306774812,0.999991689
DHFR2,7.233916656,-0.927382053,0.907728218,-1.021651673,0.306945791,0.999991689
SLC30A7,16.66303879,0.58703709,0.574809856,1.021271788,0.307125689,0.999991689
ABCB8,7.950497395,-0.862262158,0.844350515,-1.021213516,0.30715329,0.999991689
GOLGA3,22.85532348,0.598954025,0.586781671,1.020744265,0.307375617,0.999991689
GALK1,22.43479414,-0.589486602,0.577640316,-1.020508067,0.307487565,0.999991689
AL357060.1,1.62349569,1.693667636,1.65980962,1.020398735,0.307539394,0.999991689
IL6,0.69037964,2.837651807,2.782228901,1.019920326,0.307766249,NA
ZNF276,8.664049591,0.77889586,0.763773131,1.019800027,0.30782331,0.999991689
TMEM202-AS1,0.898986934,-2.370305814,2.325118005,-1.019434631,0.307996672,NA
GAA,132.2425456,0.285019205,0.279603534,1.01936911,0.308027765,0.999991689
SGK494,5.243560157,1.039042821,1.019580451,1.019088606,0.308160903,0.999991689
BTBD2,5.772615129,-1.005465616,0.987056412,-1.01865061,0.308368868,0.999991689
TEPSIN,5.479677246,1.099841312,1.079884076,1.018480906,0.30844947,0.999991689
NDUFV1,46.06108573,-0.381322254,0.37441676,-1.018443338,0.308467316,0.999991689
SYNGAP1,2.856157258,1.636353639,1.606984724,1.01827579,0.30854691,0.999991689
SLC35C2,19.60716833,0.531740983,0.522340677,1.017996505,0.308679617,0.999991689
