,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
DHTKD1,1.121948557,1.712029345,1.853867306,0.92349077,0.355751508,0.999991052
CCDC186,4.611957884,0.895699836,0.969997596,0.923404181,0.355796614,0.999991052
SNU13,27.46971735,0.457174022,0.495347071,0.922936762,0.356040161,0.999991052
TMEM218,3.445263007,-1.047091973,1.134627748,-0.922850667,0.356085033,0.999991052
C3orf38,7.332649162,-0.708396851,0.767781898,-0.922653755,0.356187673,0.999991052
SRRM1,53.89542162,0.349965549,0.379432015,0.922340591,0.356350948,0.999991052
OPA3,3.650530454,1.31787513,1.428875285,0.922316414,0.356363555,0.999991052
SUPT4H1,22.61274161,0.494577747,0.536475329,0.921902128,0.356579629,0.999991052
WASL,6.368672001,-0.767840011,0.83300759,-0.921768325,0.356649433,0.999991052
REEP5,69.04281737,0.31424215,0.340931453,0.921716514,0.356676465,0.999991052
MKI67,145.4606099,-0.253956157,0.275574081,-0.92155313,0.356761716,0.999991052
BICD2,4.345450803,0.953836994,1.036131097,0.920575588,0.357272052,0.999991052
S100PBP,5.331635107,-0.871155428,0.946348872,-0.920543632,0.357288743,0.999991052
AKTIP,0.768672344,2.109093869,2.291255889,0.920496868,0.357313169,0.999991052
AC007336.1,0.768672344,2.109093869,2.291255889,0.920496868,0.357313169,0.999991052
USP4,4.078132032,-0.920132529,0.999657703,-0.920447595,0.357338907,0.999991052
ORAI2,4.797973069,0.875566995,0.951393995,0.920299056,0.357416502,0.999991052
CLN3,1.379051429,-1.512664891,1.644097964,-0.920057639,0.35754264,0.999991052
MMACHC,0.38545996,-2.677960598,2.911535389,-0.919776077,0.357689787,0.999991052
FAM47E,0.38545996,-2.677960598,2.911535389,-0.919776077,0.357689787,0.999991052
FGF10-AS1,0.38545996,-2.677960598,2.911535389,-0.919776077,0.357689787,0.999991052
ZNF133,0.38545996,-2.677960598,2.911535389,-0.919776077,0.357689787,0.999991052
TLE2,0.38545996,-2.677960598,2.911535389,-0.919776077,0.357689787,0.999991052
AARSD1,0.640465496,-2.073016002,2.254421887,-0.919533302,0.357816695,0.999991052
MRFAP1L1,4.188491855,0.940674623,1.023142006,0.919397911,0.357887482,0.999991052
XBP1,11.02526764,0.635758513,0.691612923,0.919240361,0.357969865,0.999991052
CDC123,15.04643043,0.533855148,0.58077027,0.919219139,0.357980962,0.999991052
TNS3,4.815181034,0.880036633,0.957489275,0.919108606,0.358038768,0.999991052
NMT2,0.774758074,2.124005852,2.312093031,0.918650687,0.358278311,0.999991052
TIMM17B,5.944163326,-0.855537618,0.931644266,-0.918309326,0.358456946,0.999991052
ZNF367,5.309476501,-0.8515618,0.927759834,-0.917868794,0.358687561,0.999991052
TLR4,10.90346594,0.612537306,0.66742544,0.9177614,0.358743795,0.999991052
ROBO3,0.598670256,-2.465657553,2.68698727,-0.917629041,0.358813108,0.999991052
MRPS10,15.54289015,-0.506739891,0.552651588,-0.916924699,0.3591821,0.999991052
TBCEL,0.765629479,2.102488192,2.293560117,0.916691992,0.359304064,0.999991052
PYCR3,0.525760762,-2.371708188,2.5873321,-0.916661679,0.359319953,0.999991052
TES,6.233180404,0.7745632,0.84505243,0.916585969,0.35935964,0.999991052
PPP2R2A,10.36055915,0.68576282,0.748566435,0.916101482,0.359613671,0.999991052
CLPX,4.168241026,0.934130313,1.019836093,0.915961221,0.359687235,0.999991052
MZT1,33.18215672,0.430395183,0.469902698,0.915924051,0.359706731,0.999991052
SLFN11,19.67693443,0.502486214,0.548615905,0.915916235,0.359710831,0.999991052
CNPPD1,5.013297313,-0.862357008,0.941670334,-0.915773787,0.359785555,0.999991052
ADAMTS6,2.31175586,-1.412398373,1.54311189,-0.915292262,0.36003822,0.999991052
MRPL50,7.106464308,0.748014768,0.817451827,0.915056697,0.360161867,0.999991052
LEMD3,2.146426535,-1.253898109,1.370412228,-0.914978781,0.36020277,0.999991052
NME1,14.76514944,0.522018005,0.570581698,0.914887397,0.360250747,0.999991052
SEC14L1,11.55863915,-0.590807622,0.645791,-0.914858865,0.360265727,0.999991052
LINC00543,0.722095752,-2.265457383,2.477717036,-0.914332569,0.360542122,0.999991052
SERPINF2,0.722095752,-2.265457383,2.477717036,-0.914332569,0.360542122,0.999991052
MOV10,2.402957055,1.205374504,1.318327756,0.914320812,0.360548298,0.999991052
ARHGAP24,3.262875957,-1.004903738,1.099246792,-0.91417482,0.360624993,0.999991052
C12orf76,2.180860189,-1.209860525,1.32347756,-0.914152655,0.360636638,0.999991052
SVIL,22.96181905,0.474786294,0.519376125,0.914147323,0.360639439,0.999991052
CYB5B,9.369440092,0.647130393,0.708565725,0.913296213,0.361086773,0.999991052
SH2B3,5.953531469,0.78759588,0.862413011,0.913246751,0.361112781,0.999991052
AHI1,8.769952508,-0.650334478,0.712157601,-0.913188986,0.361143156,0.999991052
RHOQ,19.80816276,0.494735844,0.541870977,0.913014103,0.361235124,0.999991052
ERMP1,1.195425595,1.653431297,1.811383575,0.912800204,0.361347631,0.999991052
ANXA2,309.7252064,0.269140018,0.294910985,0.912614422,0.361445367,0.999991052
VPS13B,1.006715598,-1.708214847,1.871872198,-0.912570232,0.361468616,0.999991052
TMEM203,5.132841853,0.842993124,0.924542012,0.911795368,0.361876449,0.999991052
RAB5C,33.36609444,0.475945706,0.522252581,0.911332416,0.362120252,0.999991052
ENOPH1,9.226476567,0.732166343,0.803610481,0.91109606,0.362244762,0.999991052
ECI1,21.05656876,-0.466327772,0.511842593,-0.911076526,0.362255054,0.999991052
COPS5,17.46633667,-0.498245292,0.547140295,-0.910635347,0.36248754,0.999991052
INTS6,2.762548068,1.178243158,1.293944111,0.910582728,0.362515275,0.999991052
AL450998.2,1.121003028,-1.612325648,1.77100288,-0.910402612,0.362610221,0.999991052
POP7,10.92506471,-0.624227343,0.685689452,-0.910364511,0.362630307,0.999991052
MBNL1,32.20491101,0.419974389,0.46134873,0.910318728,0.362654445,0.999991052
RNF185,0.748667197,-1.909059697,2.098555584,-0.909701754,0.362979819,0.999991052
SLC11A1,39.62677795,0.407429055,0.44803691,0.909364932,0.363157526,0.999991052
FNDC3A,10.35053225,-0.625025956,0.687411057,-0.909246293,0.363220133,0.999991052
ASAP2,0.892332726,2.098472813,2.308154349,0.90915619,0.363267686,0.999991052
FSTL3,0.892332726,2.098472813,2.308154349,0.90915619,0.363267686,0.999991052
C3,0.892332726,2.098472813,2.308154349,0.90915619,0.363267686,0.999991052
CCDC6,10.50008521,0.612946911,0.674230074,0.909106452,0.363293937,0.999991052
JDP2,11.54205406,0.616705143,0.678759917,0.908576255,0.363573845,0.999991052
DNMBP,1.222410686,-1.677310568,1.846108529,-0.908565527,0.36357951,0.999991052
POLR3E,1.322128841,1.626347593,1.791459238,0.907833993,0.363965936,0.999991052
LSM1,12.47757069,0.562724119,0.619883654,0.907789898,0.363989237,0.999991052
SZT2,2.087842966,1.299968051,1.432225799,0.907655798,0.364060104,0.999991052
LPL,32.22951517,0.441343437,0.486273882,0.907602594,0.364088223,0.999991052
HYLS1,6.988952263,-0.714473612,0.787281678,-0.907519674,0.36413205,0.999991052
COMMD10,6.503873693,0.754868755,0.831838463,0.907470366,0.364158113,0.999991052
GTF2A1,7.718392237,-0.698560147,0.769806654,-0.907448829,0.364169498,0.999991052
GTPBP10,2.476339976,1.156252022,1.274484511,0.907231129,0.364284585,0.999991052
HIST1H3I,0.903624251,-1.914831145,2.11166197,-0.906788668,0.364518564,0.999991052
CCR10,0.903624251,-1.914831145,2.11166197,-0.906788668,0.364518564,0.999991052
BTBD2,3.335267451,-1.11706002,1.23306021,-0.905924959,0.364975573,0.999991052
SNRK,2.543731284,1.1386613,1.257085835,0.905794392,0.36504469,0.999991052
STARD4,1.837802525,1.374380001,1.518247653,0.905240985,0.365337734,0.999991052
ELANE,1.232097354,-1.728121459,1.909059311,-0.905221461,0.365348075,0.999991052
CAB39,8.092176956,0.715833463,0.791047545,0.90491838,0.365508629,0.999991052
AC010422.3,1.422818716,1.803311826,1.992889625,0.904872906,0.365532722,0.999991052
ABHD18,4.814870065,-1.836544271,2.029947003,-0.904725231,0.365610971,0.999991052
LENG1,7.534799335,0.726792077,0.803509612,0.904521944,0.365718704,0.999991052
RAB1B,9.664051573,0.659711212,0.729474427,0.904365098,0.365801838,0.999991052
TMBIM6,200.6497513,-0.227035628,0.251144736,-0.904003133,0.36599374,0.999991052
MT1E,2.160950568,1.442153741,1.595555251,0.903856974,0.366071247,0.999991052
TRAPPC5,2.616268608,-1.1502357,1.272952453,-0.903596751,0.366209265,0.999991052
CASK,3.276944289,1.127969868,1.249308387,0.902875447,0.366592003,0.999991052
CISD1,4.338300562,0.915899717,1.014618207,0.902703806,0.366683116,0.999991052
EBP,16.38655391,0.546887301,0.605879172,0.902634266,0.366720034,0.999991052
B2M,3407.411399,0.204014291,0.226122421,0.902229378,0.366935032,0.999991052
LPIN1,1.57272154,1.479728673,1.640146196,0.902193156,0.36695427,0.999991052
B4GALT1,15.29358567,0.518494737,0.575189119,0.901433494,0.36735788,0.999991052
NRP2,14.54379663,0.556305486,0.617255856,0.901255906,0.367452272,0.999991052
FBXL5,14.27950155,0.522458686,0.57970838,0.901243977,0.367458613,0.999991052
DCTPP1,11.42361842,0.607232489,0.673870111,0.901112067,0.367528738,0.999991052
SPG21,19.43925409,0.4938534,0.548132911,0.900973816,0.367602242,0.999991052
NECTIN1,1.111874433,-1.646759886,1.828275468,-0.900717597,0.36773849,0.999991052
PIGV,1.337823733,-1.493963052,1.65892519,-0.900560833,0.367821867,0.999991052
RSU1,9.913335404,0.649074909,0.720802698,0.900489011,0.367860071,0.999991052
FRAT1,1.340866598,-1.484863272,1.648972519,-0.900477877,0.367865994,0.999991052
TMEM116,1.449068298,-1.444821032,1.604588502,-0.900430877,0.367890995,0.999991052
MSH6,6.191729288,-0.807040207,0.896533157,-0.900178874,0.368025067,0.999991052
LPAR6,1.484203125,1.42648655,1.584886532,0.900055948,0.368090478,0.999991052
ZNF322,3.679632589,-0.94599105,1.051231077,-0.899888779,0.368179442,0.999991052
THAP2,0.759543749,2.091047352,2.323704137,0.899876761,0.368185839,0.999991052
MTA1,1.996281686,1.267916263,1.409152376,0.899772292,0.368241443,0.999991052
TMEM51,4.895103404,0.945286057,1.050676326,0.899692925,0.36828369,0.999991052
RNASEH1,5.783683946,-0.818185631,0.909580933,-0.89951933,0.368376105,0.999991052
GPATCH2L,8.849046831,-0.663526899,0.737935649,-0.899166342,0.368564065,0.999991052
NEMF,12.2661352,0.584235362,0.649845777,0.899036945,0.368632982,0.999991052
CHURC1,41.65611361,-0.341839773,0.380271238,-0.898936703,0.368686376,0.999991052
COX6A1,129.3245938,-0.249378448,0.277432218,-0.898880635,0.368716244,0.999991052
BTN3A1,2.257996619,1.205978044,1.341702609,0.898841543,0.368737068,0.999991052
FAM193A,1.82748986,-1.322031828,1.47085717,-0.898817271,0.368749999,0.999991052
SPTLC2,5.407964698,-0.813747559,0.905751381,-0.898422653,0.368960264,0.999991052
PRADC1,7.765724034,0.779752705,0.868074021,0.898256009,0.369049079,0.999991052
DDX17,27.46066477,0.419129882,0.466695822,0.898079353,0.369143246,0.999991052
KCTD5,2.193475228,1.273360301,1.417884309,0.898070663,0.369147878,0.999991052
CDKN1C,0.531846492,-2.3159777,2.579040195,-0.897999847,0.369185631,0.999991052
CAAP1,4.730408814,0.909810634,1.013186611,0.89796946,0.369201831,0.999991052
GRK2,20.57871882,-0.994407564,1.107471514,-0.897908028,0.369234584,0.999991052
FKBP15,19.53655199,0.492414134,0.548450547,0.897827775,0.369277374,0.999991052
CXCL8,1.521190931,1.577368643,1.757253013,0.897633199,0.369381134,0.999991052
LAP3,50.13506839,0.68028391,0.758073797,0.89738481,0.369513615,0.999991052
IL2RG,14.06709484,-0.519036599,0.578404134,-0.897359768,0.369526973,0.999991052
DHX16,7.415121919,-0.776812938,0.86580745,-0.89721212,0.369605739,0.999991052
DNAAF5,1.563592945,1.466960195,1.635732172,0.896821754,0.369814038,0.999991052
CENPJ,7.261874076,-0.746982108,0.833236776,-0.896482403,0.369995174,0.999991052
DEDD2,3.393627377,0.998302411,1.114224239,0.895961851,0.370273139,0.999991052
MBNL2,5.06324071,0.970735948,1.083697373,0.895762943,0.370379385,0.999991052
TM4SF19,3.376518019,2.708939789,3.026390224,0.895105914,0.370730473,0.999991052
PTPN11,13.05638952,-0.535518814,0.598733348,-0.894419555,0.371097454,0.999991052
ENDOV,3.873209144,-1.116727038,1.248684821,-0.894322585,0.371149319,0.999991052
PAM,2.844522612,1.231390803,1.377301198,0.894060649,0.371289442,0.999991052
GPR183,3.438028471,1.263177763,1.413179878,0.893854903,0.371399529,0.999991052
SERTAD1,4.753552268,0.853181436,0.954784111,0.893585708,0.371543596,0.999991052
PAPOLG,1.668931868,-1.35543264,1.517051829,-0.893464953,0.371608233,0.999991052
AMZ1,1.085710822,-1.77639432,1.990080533,-0.892624339,0.372058381,0.999991052
ITGA4,9.559334744,-0.669078594,0.749619611,-0.892557484,0.372094196,0.999991052
HMOX1,25.35938637,0.458347305,0.513779546,0.892108899,0.372334566,0.999991052
ATF6,6.294564813,0.764012035,0.857290725,0.891193633,0.3728253,0.999991052
SIRT2,5.103060247,-0.87279377,0.979407235,-0.891144908,0.372851436,0.999991052
PTGES3,96.0726563,0.301421599,0.338577278,0.890259384,0.373326624,0.999991052
JPX,8.12575321,-0.674256131,0.757696317,-0.88987648,0.373532215,0.999991052
IK,32.91172551,0.439332975,0.493872209,0.889568123,0.373697829,0.999991052
CASC3,4.752001762,-0.863485553,0.970765297,-0.889489514,0.373740056,0.999991052
ABL2,3.396497294,1.021510102,1.148604608,0.889348775,0.373815666,0.999991052
REV3L,6.610246447,0.795930659,0.895321337,0.88898882,0.374009088,0.999991052
FASTK,4.184566724,-0.941177942,1.05927249,-0.888513532,0.37426458,0.999991052
BBC3,4.245204424,-0.959564973,1.080034354,-0.888457825,0.374294533,0.999991052
CKAP2L,17.41379982,-0.488500874,0.549945561,-0.888271327,0.374394819,0.999991052
MRPL37,17.29428398,-0.500021545,0.562918764,-0.888265904,0.374397735,0.999991052
GSN,54.93461118,0.333910047,0.376343858,0.887247234,0.374945807,0.999991052
YPEL3,12.8609886,-0.57576604,0.649247909,-0.886820014,0.37517581,0.999991052
HMGXB4,13.50833354,-0.535022333,0.603425196,-0.886642349,0.375271486,0.999991052
MEPCE,3.676622657,1.139999586,1.285883764,0.886549483,0.375321502,0.999991052
MCAT,2.876527597,1.110390946,1.252670095,0.886419298,0.375391624,0.999991052
PLOD1,2.940781924,1.077070931,1.215236713,0.886305458,0.375452949,0.999991052
FEM1B,3.844077172,0.939852719,1.060435329,0.88628952,0.375461535,0.999991052
OTOA,1.950883176,-1.40008285,1.579926523,-0.886169597,0.375526144,0.999991052
ELOF1,4.597642545,0.85441904,0.964413682,0.885946618,0.375646294,0.999991052
ZNF248,0.60532353,-2.008871301,2.270633183,-0.884718552,0.376308447,0.999991052
SELPLG,14.64357136,0.533864499,0.603655467,0.884386091,0.376487829,0.999991052
PROSER3,0.971573631,-1.662446929,1.880158873,-0.884205559,0.376585258,0.999991052
CDA,1.557507215,1.460772165,1.652257344,0.884106928,0.376638494,0.999991052
APOE,521.8796801,-0.567378285,0.641760199,-0.884097027,0.376643838,0.999991052
HDAC2,18.41992296,0.513731868,0.581793095,0.883014723,0.377228317,0.999991052
CD37,55.66818294,-0.359046586,0.406635713,-0.882968649,0.377253211,0.999991052
PLEKHA3,4.674864946,0.927574944,1.050530065,0.882958969,0.377258441,0.999991052
CD163,41.01017374,0.438185965,0.496583257,0.882401811,0.377559557,0.999991052
XPO4,0.862954627,-1.76346626,1.999063852,-0.882146039,0.377697838,0.999991052
SLC16A5,0.862954627,-1.76346626,1.999063852,-0.882146039,0.377697838,0.999991052
MAGT1,8.85119697,0.652119798,0.739409124,0.881947187,0.377805368,0.999991052
TPMT,6.103111106,0.759729125,0.861944073,0.88141348,0.378094064,0.999991052
RAB11A,19.19511198,0.499591617,0.566852368,0.881343442,0.37813196,0.999991052
WBP11,17.24832726,0.473261973,0.537016321,0.881280428,0.378166057,0.999991052
CD55,22.2762385,0.512692372,0.581819953,0.881187332,0.378216435,0.999991052
PLAA,5.309436429,-0.783455024,0.889332074,-0.880947676,0.378346141,0.999991052
RYR1,4.532244877,0.857396391,0.973318925,0.880899744,0.378372086,0.999991052
UAP1L1,1.089699216,1.654543797,1.878674997,0.880697193,0.378481736,0.999991052
MPP5,1.089699216,1.654543797,1.878674997,0.880697193,0.378481736,0.999991052
PRMT5,1.166219118,1.603356587,1.820666117,0.880642844,0.378511161,0.999991052
MAN2A1,5.352761545,0.805534541,0.914895108,0.880466552,0.378606617,0.999991052
CLEC11A,6.91787225,0.781496888,0.888510167,0.879558746,0.379098395,0.999991052
NDUFA13,87.46117456,-0.280030206,0.318498245,-0.879220563,0.379281697,0.999991052
PTGR1,12.64500582,-0.546425256,0.622151658,-0.87828305,0.379790132,0.999991052
SLC29A3,1.083613486,1.645067433,1.873811109,0.877925969,0.379983895,0.999991052
RRAGD,18.25833216,0.467280948,0.532288713,0.877871231,0.380013603,0.999991052
RSRC2,29.02522446,0.395415506,0.450458574,0.877806594,0.380048685,0.999991052
SPARC,10.23745842,0.629233355,0.716843436,0.87778352,0.380061209,0.999991052
ARAP1,4.849905696,0.822470233,0.93712404,0.877653541,0.380131764,0.999991052
MRPL1,9.815342499,0.661674994,0.754167889,0.877357686,0.380292389,0.999991052
AC015912.3,0.608366395,-1.988661188,2.267814598,-0.876906424,0.380537467,0.999991052
LINC00649,0.608366395,-1.988661188,2.267814598,-0.876906424,0.380537467,0.999991052
KTI12,1.681103328,-1.328818217,1.515583287,-0.876770171,0.380611484,0.999991052
PDXK,26.56943248,0.440798838,0.503199992,0.875991346,0.381034738,0.999991052
AVL9,2.260716297,1.156145261,1.320162243,0.875759981,0.38116053,0.999991052
CSTF2T,2.260716297,1.156145261,1.320162243,0.875759981,0.38116053,0.999991052
ATRX,23.0020619,0.457928528,0.522957658,0.875651251,0.381219654,0.999991052
FAM126B,1.716861821,1.355871696,1.548653963,0.875516241,0.381293077,0.999991052
SGO2,27.55020727,0.40521999,0.463027704,0.875152796,0.381490773,0.999991052
CCDC85B,21.03428503,0.437249146,0.499880635,0.87470711,0.381733291,0.999991052
C15orf39,0.695518494,2.193027577,2.507575688,0.874560871,0.381812886,0.999991052
LSM5,57.24319104,0.327092807,0.374159636,0.874206558,0.382005775,0.999991052
DYNLRB1,59.15659528,-0.298838936,0.341974255,-0.87386384,0.382192409,0.999991052
ZNF45,0.977659361,-1.639450332,1.878075784,-0.872941521,0.382694953,0.999991052
PLPP6,1.372312185,1.679587273,1.924378645,0.872794591,0.382775048,0.999991052
AKAP13,27.01438236,-0.437290626,0.501137674,-0.872595794,0.382883434,0.999991052
HIST2H2BF,2.880135674,-1.043162028,1.195830076,-0.872332992,0.383026744,0.999991052
RACK1,218.591609,-0.261762326,0.300176284,-0.872028671,0.383192737,0.999991052
SHMT2,11.72470239,-0.562720454,0.645537376,-0.871708557,0.383367391,0.999991052
LMAN1,33.44459433,-0.359145363,0.412058124,-0.871589083,0.383432589,0.999991052
TRIR,78.35382525,0.297784251,0.341659358,0.871582305,0.383436288,0.999991052
SUCLG2,12.82100052,0.528193412,0.606038264,0.871551259,0.383453231,0.999991052
DHX8,5.735321656,-0.758120705,0.869876988,-0.871526337,0.383466832,0.999991052
ANGEL2,6.73158823,-0.720891938,0.82723331,-0.87144936,0.383508845,0.999991052
BEST1,1.710776091,1.350142984,1.549531,0.871323635,0.383577469,0.999991052
DCAF15,3.352343558,0.983862176,1.12988128,0.870765976,0.383881946,0.999991052
KATNAL2,1.611086459,-1.393256974,1.600927236,-0.870281261,0.384146717,0.999991052
AZI2,17.25590311,0.516007457,0.593038874,0.870107307,0.384241765,0.999991052
GZMA,2.409551874,-1.300042303,1.494468993,-0.869902493,0.384353693,0.999991052
ARF1,49.80187027,0.361489427,0.415558834,0.869887478,0.384361899,0.999991052
ATP6V0E1,120.6635899,0.24423918,0.280813712,0.86975518,0.38443421,0.999991052
NCK1,14.83570044,0.500050166,0.574995732,0.869658917,0.38448683,0.999991052
LYPLA1,16.56317099,0.502683083,0.578316088,0.86921857,0.384727592,0.999991052
RELL1,3.992042287,-0.917586945,1.055947603,-0.868970148,0.384863459,0.999991052
CNPY3,25.16151588,0.431292865,0.496618131,0.868459764,0.38514269,0.999991052
ECSIT,6.192347973,-0.749865994,0.863504144,-0.868398836,0.385176032,0.999991052
CXCL5,18.85330118,1.434124005,1.651612476,0.868317493,0.385220548,0.999991052
OTULIN,9.282969458,0.642017026,0.739878809,0.867732686,0.385540688,0.999991052
CXorf40B,1.194480066,-1.504138533,1.733655443,-0.867611,0.385607323,0.999991052
CAMTA1,28.39495969,0.387317014,0.446431673,0.867584082,0.385622064,0.999991052
ENO1,100.189596,0.291742151,0.336426629,0.86717913,0.385843869,0.999991052
ZBTB41,2.416796636,-1.122602176,1.29496303,-0.866899015,0.385997343,0.999991052
PTOV1,4.000903818,-0.875186012,1.009732917,-0.866750005,0.386079,0.999991052
MIR762HG,0.860329066,-1.768928498,2.041211437,-0.866607186,0.386157275,0.999991052
LIMS1,26.2925556,0.400076979,0.461659814,0.866605598,0.386158145,0.999991052
MICU1,9.83209966,-0.616469618,0.711579823,-0.866339373,0.386304081,0.999991052
KCNMA1,8.240029079,-0.761381076,0.879078275,-0.866112947,0.386428226,0.999991052
SOCS3,2.458405974,1.160343465,1.339722263,0.866107474,0.386431227,0.999991052
DDB1,4.244343624,0.8968871,1.035701366,0.865970761,0.386506197,0.999991052
DZIP3,2.679469009,1.100817039,1.271507998,0.86575707,0.386623396,0.999991052
VAPA,49.22451068,0.391923382,0.45291829,0.865329113,0.386858176,0.999991052
PKN3,0.637005327,-2.099688864,2.426754278,-0.865225162,0.386915217,0.999991052
LINC02542,0.637422631,-2.099595209,2.426712233,-0.86520156,0.386928169,0.999991052
ZNF740,1.197522931,-1.494550916,1.727416322,-0.865194393,0.386932102,0.999991052
TMEM50B,6.709643572,0.726101873,0.839332227,0.865094714,0.386986806,0.999991052
PITPNA-AS1,1.299638901,-1.468634953,1.697696507,-0.865075087,0.386997578,0.999991052
HIRA,1.154047659,1.58320972,1.830433519,0.864937024,0.387073355,0.999991052
AC004540.1,2.756365126,-1.209351118,1.398382971,-0.864821113,0.387136981,0.999991052
NFKBIA,34.31518581,0.419633436,0.485260631,0.864758873,0.387171149,0.999991052
ABRAXAS2,4.534476885,-0.888623347,1.027777394,-0.864606823,0.387254627,0.999991052
AC025159.1,1.528631066,-1.351317268,1.562989787,-0.86457204,0.387273724,0.999991052
ARHGAP22,1.831243368,1.250146157,1.446011384,0.864547936,0.387286959,0.999991052
TMEM33,12.54439445,0.529655423,0.612966882,0.864084895,0.387541256,0.999991052
FMR1,10.24347274,0.605708044,0.701387142,0.863585897,0.387815414,0.999991052
ZNF358,0.865997492,-1.751126772,2.02782694,-0.863548431,0.387836004,0.999991052
CNP,4.906347717,0.8095581,0.937836305,0.863218982,0.388017079,0.999991052
PHLPP1,1.207273867,1.604511036,1.858992222,0.863107988,0.388078097,0.999991052
SS18L1,1.207273867,1.604511036,1.858992222,0.863107988,0.388078097,0.999991052
SMPDL3A,1.213359597,1.620189831,1.878143961,0.862654761,0.388327312,0.999991052
SLC17A5,4.420432768,0.843701792,0.978137081,0.862559869,0.388379503,0.999991052
ARFIP1,9.098097615,0.655068058,0.759559299,0.862431753,0.388449974,0.999991052
COMMD9,14.58134211,0.513494718,0.595439006,0.862380047,0.388478417,0.999991052
SLC25A25,2.043422165,1.246259549,1.445900388,0.861926284,0.388728084,0.999991052
AKT3,4.305998581,-0.845061839,0.980475838,-0.86188951,0.388748322,0.999991052
AGO4,2.70548238,1.056778426,1.226691748,0.861486537,0.388970133,0.999991052
CTNNAL1,6.505544145,0.728680284,0.846016993,0.861306913,0.389069029,0.999991052
SUGP2,7.497113452,0.67923229,0.788839159,0.861052956,0.389208877,0.999991052
SLC1A5,11.91123765,-0.595725724,0.691885054,-0.861018346,0.389227939,0.999991052
DENND1C,0.716568095,-1.837140905,2.134722079,-0.860599571,0.389458622,0.999991052
UBC,117.7755043,0.276614264,0.3214356,0.860558894,0.389481034,0.999991052
ZNF486,1.639875631,-1.311847017,1.524626173,-0.860438473,0.389547386,0.999991052
DUS3L,1.531673931,-1.344077057,1.562497007,-0.860210964,0.389672762,0.999991052
OAS3,4.733301439,0.862292403,1.003630698,0.859173005,0.390245074,0.999991052
JOSD1,7.984784168,-0.634386659,0.738710925,-0.85877525,0.390464525,0.999991052
FGFR1,1.701797736,1.423652474,1.658393548,0.858452733,0.39064252,0.999991052
POMZP3,3.224881437,-1.119714663,1.304493169,-0.858352263,0.390697979,0.999991052
SEMA4B,1.204231002,1.600072455,1.864540752,0.858159015,0.390804664,0.999991052
AL355001.2,1.191019897,-1.528729425,1.781566061,-0.858081807,0.390847292,0.999991052
SLC25A44,0.727294408,2.010869554,2.344061818,0.857856878,0.390971498,0.999991052
CDKL1,2.116661986,-1.141643205,1.330914751,-0.857788377,0.391009329,0.999991052
SELENOF,22.41165521,0.414121519,0.482841305,0.857676248,0.391071259,0.999991052
TPGS1,7.677215855,0.66131593,0.771089447,0.857638413,0.391092157,0.999991052
SP1,4.356178441,0.852492302,0.994683724,0.857048609,0.391418021,0.999991052
PARVG,14.29711237,0.493313367,0.575615753,0.857018531,0.391434644,0.999991052
VDAC3,35.99211603,-0.357827585,0.417613531,-0.856839061,0.391533835,0.999991052
NAPA,18.73502977,-0.458171453,0.534738464,-0.856814096,0.391547634,0.999991052
RRP12,0.730337273,2.019316592,2.357498921,0.856550378,0.39169342,0.999991052
TRHDE,1.417386501,-1.39257642,1.625834778,-0.856530097,0.391704633,0.999991052
LMO7,1.417386501,-1.39257642,1.625834778,-0.856530097,0.391704633,0.999991052
TBC1D9,8.237512281,0.660201941,0.770963082,0.856334054,0.39181303,0.999991052
TBC1D7,3.520007436,0.94288797,1.101331225,0.856134784,0.39192323,0.999991052
SAAL1,3.014373455,-0.983556364,1.149717975,-0.8554762,0.392287575,0.999991052
HNRNPDL,50.04104106,0.325961877,0.381049013,0.855432938,0.392311515,0.999991052
NAPA-AS1,0.724251543,2.003354723,2.341963528,0.855416705,0.392320499,0.999991052
CFAP36,13.3234724,-0.508779822,0.594820142,-0.855350696,0.39235703,0.999991052
THADA,1.822114773,1.240195484,1.450597222,0.854955094,0.392576008,0.999991052
ERAP2,7.809209824,0.733805712,0.85839451,0.854858348,0.392629572,0.999991052
VPS25,15.01624332,0.550238255,0.643671849,0.854842814,0.392638172,0.999991052
RANBP1,56.54746854,0.340466165,0.398379964,0.854626729,0.392757826,0.999991052
ACOT4,7.198093176,-0.714105504,0.835766574,-0.854431759,0.392865805,0.999991052
AK9,3.690161089,0.924151367,1.082487942,0.853729017,0.393255152,0.999991052
CRIPT,7.055367525,0.731959118,0.857660961,0.853436441,0.39341732,0.999991052
LYZ,1604.642727,-0.264800411,0.310279939,-0.853424206,0.393424103,0.999991052
EMD,4.21426087,0.859530692,1.007188346,0.853396185,0.393439636,0.999991052
NAA15,3.587571692,0.92133931,1.079855757,0.853205907,0.393545128,0.999991052
TCIRG1,19.99779334,0.456143772,0.534657177,0.853151873,0.393575088,0.999991052
CHN2,2.304466526,-1.395402627,1.635744363,-0.853068889,0.393621103,0.999991052
AC117513.1,0.461979863,-2.16509804,2.538241569,-0.852991325,0.393664115,0.999991052
ZNF813,0.461979863,-2.16509804,2.538241569,-0.852991325,0.393664115,0.999991052
LANCL1,0.677261304,2.15667018,2.528388356,0.852982168,0.393669193,0.999991052
NSUN6,2.852355294,-0.998919841,1.171191482,-0.852909073,0.39370973,0.999991052
