,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
ARF1,77.55927991,-0.32332165,0.288036546,-1.122502176,0.261648983,0.999961256
LINS1,3.658736729,1.209957066,1.077952843,1.122458254,0.261667648,NA
TMEM184C,2.960851424,-1.272300438,1.133611054,-1.122343006,0.261716627,NA
IPO7,17.16067814,0.562795092,0.501548429,1.122115153,0.261813482,NA
ACSM3,9.252277094,-0.802491328,0.715219795,-1.122020578,0.261853691,NA
MYO1E,5.193495726,0.994820425,0.886781843,1.1218322,0.261933793,NA
VPS18,2.176719982,1.57214799,1.402183987,1.121213768,0.262196881,NA
CENPQ,15.30939332,0.642172229,0.572829936,1.121052146,0.262265666,NA
EMC9,3.64020854,1.211394128,1.080821912,1.120808262,0.262369487,NA
AC004148.2,1.472940801,-1.744661174,1.55720282,-1.120381463,0.262551241,NA
DGCR6,1.536467407,-1.98006138,1.767361442,-1.120348862,0.262565128,NA
TRAF3IP3,1.043010625,-2.153731731,1.923011434,-1.11997864,0.262722864,NA
AL031848.2,1.006097798,2.520915129,2.251240558,1.119789318,0.262803552,NA
NME2,11.76104519,-1.466328972,1.309622163,-1.11965803,0.262859516,NA
FLT1,1.770089227,1.778248448,1.588473661,1.119469898,0.262939726,NA
TNFAIP2,31.33085437,0.453252872,0.404966756,1.119234764,0.263039998,0.999961256
ITGAE,12.25923732,-0.64962442,0.580462612,-1.119149462,0.263076382,NA
FAHD2A,8.664947957,-0.771093557,0.689096579,-1.118991997,0.263143553,NA
AC103591.3,4.490771707,1.101982513,0.985233562,1.118498755,0.263354038,NA
PLPP3,3.150048397,-1.218465448,1.089495762,-1.118375574,0.263406622,NA
SSR2,56.68710905,-0.364075238,0.325879805,-1.117207118,0.263905778,0.999961256
PARP9,26.59935792,-0.511046521,0.457652807,-1.116668604,0.264136047,0.999961256
TAX1BP3,11.1516086,0.698725673,0.626100895,1.115995327,0.264424135,NA
IDNK,5.667764083,-0.98098553,0.879190643,-1.115782496,0.264515248,NA
ZNF93,14.06768813,-0.632253214,0.56669022,-1.115694592,0.264552886,NA
MRPL52,46.82813904,0.390510324,0.350090416,1.115455628,0.264655223,0.999961256
UBE2D4,6.831439447,0.855351299,0.766852962,1.115404571,0.264677092,NA
PCSK5,2.769498918,-1.411802884,1.26589333,-1.115262124,0.264738111,NA
CCDC137,7.855054998,0.835312383,0.749228135,1.114897244,0.264894458,NA
CHST11,7.830035962,0.847380424,0.760434634,1.114336968,0.265134653,NA
FDX2,10.23629376,-0.691130927,0.620460437,-1.113900074,0.265322058,NA
ATP6V1G1,121.9304818,0.268126355,0.240750717,1.113709477,0.265403842,0.999961256
RRP1,6.86745671,0.974869269,0.875349737,1.113691166,0.265411701,NA
RRNAD1,3.821245087,1.326444938,1.191183236,1.113552388,0.265471262,NA
CBWD2,5.37911003,1.022483287,0.918770213,1.112882495,0.265758899,NA
CRK,8.1665421,0.803971627,0.722440906,1.112854518,0.265770917,NA
CHST7,2.8377847,-1.413963001,1.271177561,-1.112325331,0.265998296,NA
MYO9A,2.921952111,1.326974695,1.193053988,1.112250332,0.266030532,NA
DGCR6L,17.66532275,0.585575083,0.526750015,1.111675495,0.2662777,0.999961256
AC100793.2,1.247223136,1.99593109,1.795556153,1.111594915,0.26631236,NA
KLHL42,4.374161239,1.100529223,0.990353783,1.111248568,0.266461371,NA
UBE2M,34.30796013,0.419679422,0.377688224,1.111179527,0.266491082,0.999961256
ZMPSTE24,17.74284464,0.553953496,0.4986369,1.110935626,0.266596059,0.999961256
EMC4,23.2732325,-0.475231661,0.427933211,-1.110527643,0.266771723,0.999961256
CDK5RAP2,9.68016606,-0.705198584,0.636249193,-1.108368533,0.267702689,NA
DCUN1D5,11.91692233,0.655197917,0.591482664,1.107721252,0.267982218,NA
PLBD2,3.443294411,1.197434947,1.082833847,1.105834428,0.268798191,NA
ADCY3,7.338009252,0.893069287,0.807667871,1.105738285,0.268839814,NA
EFTUD2,8.257146621,0.80734556,0.730144177,1.105734437,0.26884148,NA
POLQ,4.381363034,1.096081975,0.991308967,1.105691577,0.268860037,NA
ATP6AP2,133.4532928,-0.265201046,0.239869938,-1.105603511,0.268898169,0.999961256
FAIM,6.927998236,-0.870804955,0.787697579,-1.105506704,0.268940091,NA
NKTR,24.82353807,-0.468680815,0.424140665,-1.105012684,0.269154093,0.999961256
TRAPPC6A,21.64416111,-0.488445738,0.442028833,-1.105008772,0.269155788,0.999961256
NBPF11,2.31469445,-1.528082077,1.382910787,-1.104975166,0.26917035,NA
CCPG1,54.1841202,-0.348684366,0.315601443,-1.104825008,0.269235422,0.999961256
MCM10,8.10287182,0.856572206,0.776037284,1.10377713,0.269689828,NA
INSR,3.68856263,1.155559362,1.047301285,1.10336861,0.269867123,NA
ZNF687,1.600143915,-1.673926836,1.517330761,-1.103204969,0.269938164,NA
GNAI3,17.40490725,0.554935157,0.503028897,1.103187431,0.269945779,NA
MBOAT7,4.744173045,-0.96998042,0.879654454,-1.102683464,0.27016465,NA
SMIM30,30.64399869,0.426478569,0.386784566,1.102625612,0.270189783,0.999961256
STRIP1,0.72958673,2.553204423,2.316829094,1.102025363,0.270450645,NA
ZNF664,3.534812641,-1.170106382,1.062148027,-1.101641534,0.270617544,NA
ZCCHC10,13.52633283,0.631028606,0.572847439,1.101564856,0.270650894,NA
ASB8,8.608176639,0.793780763,0.720598752,1.101557226,0.270654213,NA
RBMX,22.20305168,-0.489744841,0.444756989,-1.101151534,0.270830711,0.999961256
ZNF891,2.037213561,1.663820896,1.511002325,1.101137218,0.270836941,NA
ZC3H6,5.667033519,-0.883306602,0.802190925,-1.10111767,0.270845448,NA
RNASE2,0.729149742,2.552203547,2.318820129,1.100647487,0.27105011,NA
RAB3GAP2,4.107202046,1.10406215,1.00319115,1.100550129,0.271092501,NA
SMARCC2,10.26939372,-0.706424966,0.641923252,-1.100481971,0.271122181,NA
CD3E,2.307929642,-1.522243005,1.383544754,-1.100248475,0.271223875,NA
MRFAP1,18.56822079,0.52925831,0.481111399,1.100074351,0.271299728,0.999961256
MXD1,3.163579684,1.330791482,1.210054126,1.099778476,0.271428653,NA
STON1,1.657349793,1.669443468,1.518022223,1.099749031,0.271441485,NA
USP9X,9.016893163,0.784580115,0.713424169,1.099738626,0.27144602,NA
HAGH,37.3769805,-0.389884861,0.354781319,-1.098944166,0.271792421,0.999961256
RNF8,8.608494972,-0.764094398,0.695433543,-1.098731007,0.271885414,NA
SPRYD4,3.124757072,1.332724356,1.21305919,1.098647425,0.271921883,NA
MOCS2,17.0286834,0.569436227,0.518511048,1.09821426,0.272110941,NA
CHD1L,7.490800734,0.924352778,0.841845581,1.098007519,0.272201206,NA
NOM1,12.25797404,-0.654816389,0.59663772,-1.09751088,0.272418127,NA
MIR4435-2HG,8.427291951,-0.821117868,0.7484822,-1.097043948,0.272622181,NA
UBE2E2,23.83400554,0.500299367,0.456128584,1.096838445,0.272712021,0.999961256
DGCR2,1.409896635,1.959822183,1.786868721,1.096791365,0.272732606,NA
SIGLEC9,7.225911942,-0.816648604,0.744873041,-1.096359458,0.272921499,NA
NANS,50.63810445,-0.346359368,0.31601281,-1.096029517,0.273065857,0.999961256
KIF21A,1.156684124,-2.156467476,1.968749969,-1.095348577,0.273363954,NA
PHETA2,1.283923135,-1.788641021,1.633112986,-1.095234093,0.273414093,NA
YWHAG,26.56236542,0.474152599,0.43296215,1.095136374,0.273456895,0.999961256
TMEM167A,45.03532278,0.404081159,0.36902846,1.094986438,0.273522578,0.999961256
LASP1,10.52483748,0.703720266,0.643062568,1.094326277,0.273811904,NA
DYNC1LI2,14.09052317,0.645449717,0.590004407,1.0939744,0.273966206,NA
C21orf2,9.967396906,-0.772691302,0.706372535,-1.09388639,0.274004809,NA
ZNF606,1.1575581,-2.150905843,1.96832774,-1.092757978,0.274500076,NA
NDUFS6,59.99080192,0.329189359,0.301349653,1.092383403,0.274664615,0.999961256
TRAPPC1,61.00777942,0.338325902,0.30972294,1.092350155,0.274679223,0.999961256
LRRC27,0.728275767,2.548840427,2.33345934,1.092301196,0.274700735,NA
AC022509.2,0.728275767,2.548840427,2.33345934,1.092301196,0.274700735,NA
WRB,5.913665246,0.911034243,0.834231977,1.092063441,0.274805217,NA
IFI30,54.73938177,-0.374141248,0.342641927,-1.091930727,0.274863551,0.999961256
SIRPD,1.733273758,-1.559699158,1.428398452,-1.091921624,0.274867552,NA
CIRBP,62.19863075,0.351472709,0.321902925,1.091859322,0.27489494,0.999961256
MKRN2,2.635696737,1.339334369,1.226720385,1.091800858,0.274920642,NA
B3GLCT,1.599706927,-1.683284389,1.542508303,-1.091264394,0.27515656,NA
TMSB10,2168.00688,0.225905712,0.207044199,1.091098973,0.275229335,0.999961256
VASP,76.84918664,0.316225051,0.289986925,1.090480373,0.275501594,0.999961256
LINC01506,2.275347468,-1.427887773,1.309435204,-1.09046081,0.275510208,NA
PLA2G16,85.13625344,-0.296930758,0.272307381,-1.090424933,0.275526004,0.999961256
SSSCA1,13.6481992,0.604125818,0.554299086,1.08989142,0.275760977,NA
AHR,7.110393133,0.887274858,0.814421466,1.089454165,0.275953657,NA
AC064807.1,1.601017891,-1.679088873,1.542349801,-1.088656329,0.276305466,NA
COX7A2,181.3282095,0.268922269,0.247025319,1.088642535,0.276311552,0.999961256
NAV1,1.865343827,-1.808064319,1.660885431,-1.088614715,0.276323825,NA
METTL16,2.061585618,1.493599778,1.372401223,1.088311313,0.276457698,NA
GDA,0.449335385,-3.344085902,3.073048566,-1.088198195,0.276507622,NA
KLRC2,0.449335385,-3.344085902,3.073048566,-1.088198195,0.276507622,NA
KRT86,0.449335385,-3.344085902,3.073048566,-1.088198195,0.276507622,NA
AC016355.1,0.449335385,-3.344085902,3.073048566,-1.088198195,0.276507622,NA
NPIPB15,0.449335385,-3.344085902,3.073048566,-1.088198195,0.276507622,NA
LINC00663,0.449335385,-3.344085902,3.073048566,-1.088198195,0.276507622,NA
BZW2,12.6470562,0.638311727,0.586925871,1.087550845,0.276793441,NA
ZDHHC24,16.59811758,0.557615787,0.513084027,1.086792332,0.277128597,NA
TXNDC9,17.05345127,-0.540202374,0.497180088,-1.086532601,0.277243426,NA
SRGAP2C,2.225133092,1.45916448,1.343380473,1.086188544,0.277395585,NA
EPS15L1,2.066602474,1.483853305,1.36630545,1.086033365,0.277464231,NA
PNO1,7.193914034,0.842247034,0.775539731,1.086014037,0.277472782,NA
HSPA6,3.012159378,-1.262314768,1.162858071,-1.085527803,0.277687956,NA
DGKH,5.491154796,0.945061685,0.870621112,1.085502835,0.277699009,NA
COG1,1.820460279,1.626675742,1.498549089,1.085500472,0.277700055,NA
BAZ1B,23.9670465,0.50438204,0.464794364,1.085172451,0.277845283,0.999961256
STIL,2.224696104,1.459058387,1.344598441,1.085125747,0.277865965,NA
DHFR,25.88009651,0.51609485,0.476049821,1.084119407,0.278311859,0.999961256
STMN1,288.3859492,-0.256845089,0.236970771,-1.083868229,0.278423228,0.999961256
PIP4K2C,2.226007067,1.461276572,1.348309361,1.083784341,0.27846043,NA
LAMTOR1,139.7826042,-0.258138648,0.238210692,-1.083656852,0.278516974,0.999961256
FKBP7,0.790218492,2.357523063,2.175709117,1.083565374,0.27855755,NA
CTPS2,0.790218492,2.357523063,2.175709117,1.083565374,0.27855755,NA
DET1,0.790218492,2.357523063,2.175709117,1.083565374,0.27855755,NA
NPW,0.790218492,2.357523063,2.175709117,1.083565374,0.27855755,NA
PRUNE2,1.132511592,2.063877821,1.905029952,1.083383397,0.278638282,NA
TRMT2B,0.789781504,2.35656919,2.175987387,1.082988442,0.278813553,NA
MAPKBP1,0.789781504,2.35656919,2.175987387,1.082988442,0.278813553,NA
IRAK1,7.915111201,0.797521675,0.736547033,1.082784451,0.278904109,NA
MEMO1,1.82220823,1.631368755,1.506965497,1.08255216,0.279007251,NA
SLC22A5,2.224259116,1.459593175,1.34831074,1.082534709,0.279015001,NA
SND1-IT1,1.140150375,2.049222134,1.893092678,1.082473224,0.279042307,NA
NENF,72.01721111,-0.334788108,0.309301545,-1.082400374,0.279074662,0.999961256
HNRNPAB,112.3219645,0.279846853,0.258629737,1.082036646,0.279236245,0.999961256
CHAF1B,3.043638455,1.255004125,1.160103036,1.081804017,0.279339621,NA
IPO9,3.680049872,1.160322179,1.072921662,1.081460297,0.279492413,NA
HELLS,23.57412391,-0.47509779,0.439534387,-1.080911535,0.279736467,0.999961256
ZNF599,1.289376979,-1.794956706,1.660681605,-1.080855415,0.279761434,NA
HCAR2,27.39462567,-0.497178257,0.460023659,-1.080766713,0.279800899,0.999961256
CTDNEP1,32.90388189,-0.404502659,0.374287092,-1.080728315,0.279817984,0.999961256
GLE1,4.176373135,1.108897021,1.026930328,1.07981719,0.280223595,NA
ZCCHC24,1.277158327,-1.781823491,1.650556118,-1.079529179,0.280351893,NA
WDTC1,0.651445678,-2.692075025,2.493938394,-1.079447283,0.280388382,NA
MORC4,5.254865336,-0.935479969,0.866937693,-1.079062517,0.280559859,NA
ZNF579,2.899946744,-1.245340647,1.154695222,-1.078501602,0.280809967,NA
HEATR3,2.510077503,1.425471864,1.321942162,1.078316362,0.280892598,NA
MS4A4A,147.3199873,-0.260541793,0.241633053,-1.078253947,0.280920443,0.999961256
EWSR1,17.533964,-0.535471064,0.496830825,-1.077773433,0.281134878,NA
SYTL4,0.789344516,2.35754021,2.189369874,1.076812209,0.28156417,NA
GADD45G,7.616684862,0.844933691,0.785003421,1.076343961,0.281773455,NA
PNKD,21.18451009,-0.481583139,0.447429464,-1.076333094,0.281778313,0.999961256
MRPL41,64.90364309,0.32225255,0.299604932,1.075591608,0.282109942,0.999961256
UBE2L3,60.91378669,-0.344538222,0.320413486,-1.075292512,0.282243788,0.999961256
B3GALNT1,4.703880558,-1.072484722,0.997623887,-1.075039137,0.282357207,NA
GLRX,195.2344657,0.236985909,0.220493777,1.074796363,0.282465909,0.999961256
PDE3B,6.787183386,0.832879186,0.775051287,1.074611707,0.282548608,NA
TMEM273,18.67852864,-0.523609685,0.487706668,-1.073616005,0.282994821,0.999961256
MTX2,17.47281434,0.553029939,0.515131979,1.073569418,0.28301571,NA
GRK2,18.03090008,0.540648034,0.503817907,1.073102061,0.283225327,0.999961256
PEBP1,180.4026328,-0.251872436,0.234813769,-1.07264764,0.283429241,0.999961256
FAM89A,53.67581954,-0.424213495,0.395673462,-1.07213027,0.283661525,0.999961256
UBE4B,4.508874963,1.020705667,0.953994157,1.069928635,0.284651433,NA
STAC,18.02952996,-0.541893223,0.506541296,-1.06979081,0.28471348,0.999961256
NPDC1,0.954639941,2.35327557,2.199788212,1.069773698,0.284721184,NA
DNAJB11,15.55724618,0.561576621,0.525097277,1.069471591,0.284857223,NA
SNHG8,33.99174587,-0.421978192,0.394612582,-1.069348041,0.284912871,0.999961256
FASTK,6.595286114,0.856911615,0.8021317,1.068292918,0.285388402,NA
ZWILCH,5.493384586,0.976561124,0.91419829,1.068215873,0.285423146,NA
YME1L1,18.70238021,0.576840035,0.540035016,1.068153024,0.285451491,0.999961256
KIF2A,20.96215094,-0.498528573,0.466787246,-1.06799956,0.28552071,0.999961256
GLDN,53.27874741,0.442515258,0.414349972,1.06797463,0.285531956,0.999961256
IL6ST,6.593975151,0.857271891,0.803712438,1.06664007,0.286134399,NA
GNL2,10.78673377,-0.641159045,0.601106399,-1.06663154,0.286138252,NA
TMED3,31.71393637,-0.436615174,0.409369881,-1.066554219,0.286173183,0.999961256
DDB1,6.20805541,0.864004225,0.810135286,1.066493757,0.286200499,NA
NANP,2.740194659,-1.240704671,1.163434075,-1.066415964,0.286235648,NA
TGIF2,0.840365385,2.494137879,2.340609662,1.06559326,0.286607548,NA
ZMYND19,4.477967538,-1.007487329,0.945746579,-1.065282552,0.286748086,NA
MRPS28,9.722238384,0.732963439,0.688465169,1.064634018,0.28704158,NA
NSF,5.316056045,0.950750006,0.893093145,1.064558619,0.287075714,NA
AKR7A2,34.10876088,-0.401323843,0.377195876,-1.063966675,0.287343796,0.999961256
TUBB6,37.51357169,-0.396814088,0.372973548,-1.063920189,0.287364856,0.999961256
ZFP64,0.791092467,2.366409877,2.224419754,1.063832432,0.287404616,NA
JAML,68.38914813,-0.340224026,0.319857787,-1.063672796,0.287476952,0.999961256
VILL,0.955010819,-2.299995523,2.164373288,-1.062661203,0.287935621,NA
LTC4S,0.955010819,-2.299995523,2.164373288,-1.062661203,0.287935621,NA
FUT7,0.955010819,-2.299995523,2.164373288,-1.062661203,0.287935621,NA
AC002091.2,0.955010819,-2.299995523,2.164373288,-1.062661203,0.287935621,NA
S1PR5,0.955010819,-2.299995523,2.164373288,-1.062661203,0.287935621,NA
MRPS18C,42.18889816,-0.355874107,0.334957478,-1.062445624,0.288033431,0.999961256
NUDT9,10.34542951,-0.64202248,0.60449635,-1.06207834,0.288200122,NA
ZFHX3,7.681577681,0.77780039,0.732357421,1.062050262,0.288212868,NA
PPIG,62.31313939,-0.320035525,0.30142658,-1.061736243,0.288355441,0.999961256
AMOTL1,3.772574298,1.156552389,1.089367789,1.061673018,0.288384153,NA
MSH3,6.431236404,0.880307054,0.829291539,1.061516984,0.288455018,NA
RAB34,21.01712643,-0.493992958,0.465380593,-1.061481647,0.288471069,0.999961256
BTN3A2,15.62583387,-0.577326673,0.543926955,-1.061404787,0.288505982,NA
CD8A,0.955447806,-2.295905871,2.163660239,-1.061121256,0.288634799,NA
AC024257.3,0.955447806,-2.295905871,2.163660239,-1.061121256,0.288634799,NA
XYLT1,0.955447806,-2.295905871,2.163660239,-1.061121256,0.288634799,NA
NSMCE1,13.17569572,-0.578365189,0.545152986,-1.060922719,0.288725024,NA
ZC3H7A,16.70210311,-0.572167399,0.53942119,-1.060706196,0.288823443,NA
ZNF677,3.778933967,-1.036183303,0.97692811,-1.060654609,0.288846895,NA
YBX3,51.80775029,0.343131186,0.323527035,1.060595096,0.288873952,0.999961256
VBP1,23.8674563,-0.519226539,0.489887791,-1.05988871,0.289195232,0.999961256
ABHD14A,11.68113455,-0.649138587,0.612469729,-1.059870483,0.289203526,NA
DHRS4,18.98863232,0.596014366,0.562392718,1.05978322,0.289243232,0.999961256
KRI1,2.98760073,1.22005234,1.151412808,1.059613313,0.289320554,NA
LRBA,4.311034053,-1.044922582,0.986175441,-1.05957068,0.289339958,NA
CRAT,2.303936663,-1.333157102,1.258217169,-1.059560412,0.289344632,NA
AACS,2.482241995,1.503773068,1.419453761,1.059402644,0.289416446,NA
IL11RA,2.218368284,1.48091762,1.398251484,1.059121078,0.289544642,NA
PYGL,22.06683563,-0.459474998,0.433833585,-1.059104259,0.2895523,0.999961256
TMEM35B,0.430351925,-3.302957879,3.120618656,-1.058430473,0.289859233,NA
NALCN-AS1,0.430351925,-3.302957879,3.120618656,-1.058430473,0.289859233,NA
GAS6,1.581956867,1.948379716,1.841036454,1.058305886,0.28991601,NA
TMEM107,19.79902082,-0.503059746,0.475486548,-1.057989439,0.290060257,0.999961256
CEPT1,6.689039975,0.861507933,0.814329359,1.057935494,0.290084852,NA
ZNF503,3.800012553,-1.21228715,1.145902951,-1.057931781,0.290086545,NA
ARSB,4.893273749,0.973861042,0.920548218,1.057914211,0.290094556,NA
MITD1,8.975676531,-0.704297139,0.665825383,-1.057780549,0.290155502,NA
FAM122A,5.081675119,0.963465948,0.911228566,1.057326321,0.290362685,NA
EIF4E,16.88422609,0.535765383,0.506756136,1.057244984,0.290399795,NA
RCCD1,4.045684239,-1.099160413,1.039682711,-1.057207551,0.290416875,NA
FRRS1,2.562371767,-1.362507938,1.288786144,-1.057202504,0.290419177,NA
ICA1L,1.194017329,1.908921398,1.806722982,1.056565626,0.290709875,NA
SETD1A,1.194017329,1.908921398,1.806722982,1.056565626,0.290709875,NA
ATP6V0E2,7.796317167,-0.751276942,0.711314225,-1.056181522,0.290885291,NA
LRCH3,3.216135675,1.2286105,1.163575871,1.05589204,0.291017541,NA
PLA2G4A,1.194454316,1.909704128,1.808888682,1.055733361,0.291090051,NA
C1orf123,23.33337927,-0.481124048,0.456137689,-1.054778106,0.29152682,0.999961256
CEP76,3.122809859,-1.299760089,1.232458425,-1.054607655,0.291604801,NA
UNC13D,4.895021699,0.978454157,0.92792727,1.054451343,0.291676326,NA
CCL13,2.479252027,4.139057241,3.925433358,1.054420458,0.29169046,NA
EVL,68.0255992,0.310571019,0.294569025,1.054323412,0.291734874,0.999961256
RPA1,8.49437152,0.718894259,0.682369988,1.053525612,0.292100162,NA
TMBIM1,25.79465865,-0.460496488,0.437127769,-1.053459699,0.292130355,0.999961256
BLVRB,49.57797325,-0.345603533,0.328116896,-1.053293924,0.292206303,0.999961256
EEF1E1,16.35020086,0.542695818,0.515242102,1.053283138,0.292211245,NA
VASH1,7.418967246,0.791264577,0.751253058,1.05325971,0.292221979,NA
SF3B6,58.16088453,0.347669793,0.330127234,1.053138781,0.292277391,0.999961256
RBBP9,3.104105076,1.321869435,1.255573716,1.052801137,0.292432144,NA
SPTAN1,11.50706752,0.640635293,0.608611711,1.052617426,0.292516367,NA
ASAP1,18.66780751,0.506607223,0.481331816,1.052511398,0.292564984,0.999961256
AC021321.1,0.948682999,-2.281106987,2.167835689,-1.052250869,0.292684466,NA
EPS8L2,0.948682999,-2.281106987,2.167835689,-1.052250869,0.292684466,NA
AP003108.2,0.948682999,-2.281106987,2.167835689,-1.052250869,0.292684466,NA
AC009779.3,0.948682999,-2.281106987,2.167835689,-1.052250869,0.292684466,NA
ZNF667-AS1,0.948682999,-2.281106987,2.167835689,-1.052250869,0.292684466,NA
PRMT6,1.194891304,1.910745202,1.815926931,1.052214805,0.292701008,NA
SMG5,1.994043703,-1.421981516,1.351518841,-1.052135918,0.292737195,NA
HPSE,2.995073771,-1.160349815,1.103466039,-1.051550093,0.293006015,NA
GALNT7,5.474149675,0.938478505,0.89250147,1.0515148,0.293022216,NA
DENR,23.91000485,-0.46441022,0.441692573,-1.051433166,0.29305969,0.999961256
SIDT2,10.98524265,0.672024861,0.639211721,1.051333758,0.293105328,NA
TVP23B,1.987715883,-1.417540988,1.348417575,-1.051262616,0.293137992,NA
ATP2A2,12.45459547,0.617592948,0.587573161,1.051091147,0.29321673,NA
TTC3,25.51432174,0.482830625,0.459423812,1.050948191,0.293282385,0.999961256
EMC2,22.19234121,-0.51563094,0.490663287,-1.050885512,0.293311175,0.999961256
SYNGR2,35.27265864,0.407755035,0.388023204,1.050852192,0.293326481,0.999961256
SLC6A6,15.86370225,0.545439497,0.519074108,1.050793111,0.293353621,NA
CA13,0.949119987,-2.277012506,2.167115945,-1.050710974,0.293391354,NA
CMC2,29.77579492,-0.403431653,0.383974695,-1.050672499,0.293409031,0.999961256
PATL2,0.625697411,-2.653312841,2.525699821,-1.050525806,0.293476432,NA
Sep-10,17.71681305,0.538701363,0.512839719,1.050428317,0.293521232,0.999961256
EIF4A2,33.57015784,-0.42072046,0.400648009,-1.050099964,0.293672156,0.999961256
SLC37A2,1.201119493,-1.978886118,1.884479997,-1.050096643,0.293673682,NA
UQCRFS1,52.23121241,0.359771367,0.342635185,1.050012909,0.293712178,0.999961256
CCNG1,5.473256677,-0.893327934,0.851132945,-1.049575086,0.293913517,NA
ELAC2,3.563459799,1.13313902,1.079788101,1.049408693,0.293990059,NA
CABIN1,4.898562453,0.995931404,0.949235659,1.049192994,0.294089302,NA
BCAP29,27.92157283,0.490687203,0.467766112,1.049001179,0.294177576,0.999961256
GATM,1.95189093,1.532243376,1.461203679,1.048617244,0.294354316,NA
FBRSL1,2.309390508,-1.349181998,1.287399703,-1.047989987,0.29464322,NA
TESK1,6.290576807,0.92454077,0.882240486,1.047946432,0.294663288,NA
PLEKHM3,1.605017961,1.603806508,1.530636588,1.047803587,0.294729109,NA
ADAP1,2.807756969,1.313760051,1.254783465,1.047001405,0.29509893,NA
ERGIC1,9.283024412,0.701062048,0.669688328,1.04684824,0.295169577,NA
RAB20,10.74963181,-0.645490971,0.616765476,-1.046574422,0.295295904,NA
MTCH2,30.38824349,0.412616757,0.394330853,1.046371985,0.295389322,0.999961256
LAS1L,6.784396319,0.84107559,0.803874645,1.046277047,0.29543314,NA
TMEM65,1.201219124,1.894089425,1.811005892,1.045877009,0.295617821,NA
DBF4B,1.201219124,1.894089425,1.811005892,1.045877009,0.295617821,NA
HIST2H2AC,11.50901047,-0.710968339,0.679858386,-1.04575946,0.295672103,NA
COQ8B,2.00837981,1.440240561,1.377853251,1.045278632,0.295894211,NA
LRRFIP1,145.4126505,0.251071804,0.240254765,1.045023204,0.296012245,0.999961256
MAP3K1,9.583497118,0.683788405,0.654349511,1.044989556,0.296027797,NA
MPG,18.09195431,-0.501219274,0.479651083,-1.044966417,0.296038491,0.999961256
GPR84,0.955076929,2.408764735,2.30532921,1.044868006,0.296083979,NA
ZBTB17,1.605454949,1.604284226,1.535813876,1.044582453,0.296215993,NA
COPS8,10.12860935,0.660925452,0.632811352,1.044427301,0.296287738,NA
DHX38,5.088274786,1.007756498,0.965053368,1.044249501,0.29636997,NA
DCLRE1A,1.199471173,1.891439917,1.811392611,1.044191031,0.296397016,NA
FUT8,2.237788732,1.454251474,1.393380748,1.043685637,0.296630857,NA
PPIL3,9.271387493,0.71098967,0.681580781,1.043148061,0.296879725,NA
COG3,1.537928272,-1.568311748,1.503475751,-1.043124072,0.296890833,NA
SLC25A30,1.088577649,-1.841916722,1.766567109,-1.042653128,0.297108974,NA
SPOCD1,6.278014887,0.891114202,0.854707435,1.042595589,0.297135633,NA
MAGT1,10.51841501,0.656593713,0.629934447,1.0423207,0.297263018,NA
CDK9,4.683285275,0.961943248,0.923090292,1.042090093,0.297369911,NA
ABCA5,1.98662968,1.605958462,1.54164827,1.041715217,0.297543732,NA
FOXP1,17.0363812,0.521042071,0.500195056,1.041677771,0.297561098,NA
SLC25A40,7.271406172,0.785369809,0.753967647,1.041649217,0.297574341,NA
PRDX5,97.53285013,-0.268077369,0.25745586,-1.041255652,0.297756913,0.999961256
GIMAP1,9.593734897,-0.655815225,0.629837039,-1.041245884,0.297761445,NA
FBXW7,7.9276017,0.789903584,0.758811256,1.040975048,0.297887129,NA
IFIH1,9.7880271,-0.695980502,0.668711994,-1.040777656,0.297978752,NA
ZNF438,4.693572553,1.03951354,0.998796139,1.040766479,0.297983941,NA
SH3PXD2B,2.582053942,1.294088324,1.243417111,1.04075158,0.297990857,NA
HYI,9.05375663,-0.68431734,0.657633859,-1.040574979,0.298072849,NA
AL391069.2,1.85458604,-1.462732244,1.405972271,-1.04037062,0.298167746,NA
TGFBR2,20.88613868,-0.485867163,0.46732502,-1.039677188,0.298489902,0.999961256
ADAL,3.297478452,1.193498034,1.148055162,1.039582482,0.298533919,NA
JAK1,37.41466074,-0.403951728,0.388660403,-1.039343665,0.298644934,0.999961256
HEBP2,23.41841348,-0.494951926,0.476422737,-1.038892326,0.298854816,0.999961256
SRP14,315.8180529,-0.205308981,0.19778458,-1.038043419,0.299249842,0.999961256
CCNDBP1,18.70889931,-0.481205611,0.4635742,-1.038033635,0.299254396,0.999961256
BBS10,1.358875766,1.864207806,1.796543647,1.037663521,0.299426734,NA
SF3B5,47.12817177,0.356157749,0.34330474,1.037439066,0.29953128,0.999961256
PPM1L,1.358438778,1.86344882,1.79661601,1.037199273,0.299642997,NA
CLDN7,30.40435155,-0.467182732,0.450629713,-1.036733084,0.299860269,0.999961256
MRPL55,23.04386058,0.449416876,0.433524578,1.036658354,0.299895107,0.999961256
ADTRP,13.84752047,-0.60098991,0.580121673,-1.035972173,0.300215125,NA
COG6,3.507951001,-1.109977356,1.071592452,-1.035820431,0.300285924,NA
SLC16A1-AS1,2.010127761,1.441865067,1.392006215,1.03581798,0.300287068,NA
NFAM1,3.071495415,-1.254016331,1.211035334,-1.035491117,0.300439613,NA
