,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
IGFLR1,16.88658236,-0.966494204,0.545394575,-1.772100877,0.076377813,NA
ANKRD28,45.71064813,0.670115686,0.378245365,1.771642823,0.076453866,NA
CEBPA,64.20213976,0.52543418,0.296668684,1.771114405,0.076541679,NA
DENND6A,10.93387575,1.147135866,0.648064917,1.770094067,0.076711472,NA
DUT,154.8354801,-0.387403278,0.218935241,-1.769487986,0.076812474,0.456064231
PLCL2,12.7057682,-0.972454572,0.549659934,-1.769193116,0.076861653,NA
EPDR1,1.354944532,3.231418063,1.828472572,1.767277296,0.0771818,NA
ATP5MF,550.781844,-0.286564156,0.162252395,-1.766162867,0.077368529,0.456064231
PIN4,95.94427761,-0.442964127,0.250835621,-1.765953839,0.077403594,0.456064231
NDUFA1,574.8819383,-0.418958435,0.237295091,-1.765558793,0.077469898,0.456064231
ZDHHC14,2.171707397,2.705658334,1.532829387,1.765139915,0.077540254,NA
GPAA1,68.39770789,-0.474471056,0.268882237,-1.764605433,0.077630102,NA
F8A3,5.105340583,-1.798935958,1.020166193,-1.76337539,0.077837198,NA
CAPN2,65.37789342,-0.520269185,0.295045077,-1.763354909,0.07784065,NA
HSPBP1,17.13126538,-0.866824234,0.491609171,-1.763238533,0.077860267,NA
SKI,30.14121262,0.676227153,0.383539577,1.763122226,0.077879877,NA
NBPF1,10.45470892,-1.081241651,0.613471013,-1.762498353,0.077985134,NA
FGD5-AS1,56.22833864,-0.525775194,0.298944683,-1.75877085,0.078616438,NA
TRG-AS1,18.53996568,-0.853346876,0.485275359,-1.758479717,0.07866592,NA
BRD4,61.87953326,0.553373423,0.31476169,1.758071074,0.078735417,NA
ST7L,5.898296666,1.578899908,0.898182102,1.757883957,0.078767256,NA
HLA-B,5040.638034,-0.29854362,0.169954221,-1.756611977,0.07898397,0.461877777
FTH1,51122.10418,-0.235627782,0.134142488,-1.756548469,0.078994803,0.461877777
JPX,42.576567,-0.5805731,0.330763911,-1.755249229,0.079216687,NA
RHOT1,49.14089699,0.547598102,0.312099376,1.754563272,0.079334038,NA
SEC62,318.513426,-0.327256659,0.186523562,-1.754505732,0.079343889,0.462346253
GTF2H1,18.36628686,0.899534557,0.512732766,1.754392575,0.079363263,NA
WASHC2C,29.3997905,-0.722004573,0.411608905,-1.754103382,0.079412794,NA
MDM4,33.16966366,0.665303398,0.379507104,1.753072317,0.079589595,NA
KIAA1147,22.18931014,0.808053096,0.461158588,1.752223893,0.079735317,NA
FKBP1A,547.0249417,0.323417794,0.184941691,1.748755473,0.080333297,0.466530192
ST3GAL6,34.34898461,0.647678189,0.370421709,1.748488747,0.080379433,NA
NOS3,0.851141975,-4.06890539,2.328613143,-1.74735138,0.080576406,NA
SLA2,0.851141975,-4.06890539,2.328613143,-1.74735138,0.080576406,NA
AC022706.1,6.245088485,-1.352583393,0.774776074,-1.745773313,0.08085035,NA
PDLIM7,48.21283598,0.550145251,0.315311171,1.744769299,0.081025035,NA
CNOT7,53.32346583,0.530861881,0.304316946,1.744437463,0.081082837,NA
TTC21B,4.800579583,1.807483459,1.03621108,1.744319758,0.081103348,NA
ATP5MC2,821.9450524,-0.281410054,0.161455906,-1.742952989,0.081341827,0.470796635
ACTR1A,45.19141382,-0.596932187,0.342535324,-1.742687966,0.081388135,NA
CHP1,114.015624,0.460620309,0.264572972,1.740995331,0.081684397,0.471192881
TRIP10,2.542124391,2.454739067,1.411713462,1.738836621,0.082063505,NA
STK17A,27.74169146,-0.688048192,0.395787209,-1.738429583,0.082135148,NA
ZNF251,2.658251123,-2.225805593,1.280758334,-1.737881014,0.082231782,NA
RAPH1,6.131561286,1.565309402,0.90071339,1.737855149,0.08223634,NA
ITM2C,2.034382403,-2.504912345,1.441432456,-1.737793772,0.082247158,NA
GNPTG,105.1512622,-0.453166046,0.261004079,-1.736241238,0.082521188,0.472132545
CHURC1,204.8866351,-0.340213884,0.196042564,-1.735408254,0.082668519,0.472132545
TYW1,13.84404114,-0.916164172,0.528000282,-1.73515849,0.082712737,NA
TMSB4X,13887.80176,0.25519468,0.147139751,1.734369381,0.082852564,0.472132545
CSNK1G3,14.50634936,0.970084098,0.559679199,1.733285958,0.083044855,NA
ADAMTS6,10.2456172,-1.184592521,0.683663129,-1.732713775,0.083146555,NA
FGD4,33.23541801,0.677427929,0.391422746,1.730681048,0.083508667,NA
ZNF720,26.18527407,-0.703986317,0.407101483,-1.729264929,0.08376169,NA
DNTTIP2,66.6619266,-0.492970712,0.285138239,-1.728883205,0.083830001,NA
SLC31A2,138.4446028,-0.387373466,0.224119135,-1.728426558,0.083911778,0.476053946
BZW1,157.6591298,0.423738131,0.245384888,1.72683059,0.084198093,0.476106979
RNF123,3.162266165,2.197732839,1.27313888,1.726231815,0.084305717,NA
KPTN,48.9320892,0.571437755,0.331349189,1.724578702,0.084603424,NA
NUCB1,226.3273542,-0.356107862,0.206584401,-1.723788725,0.084745991,0.47628855
DNAJA1,588.2943762,-0.325619887,0.188921068,-1.72357636,0.084784349,0.47628855
RNF144B,15.78938756,0.955147272,0.554313882,1.723116275,0.0848675,NA
ZNF24,51.01590512,-0.591289964,0.343380533,-1.721967052,0.085075487,NA
PLEKHO1,44.01939829,0.591964213,0.343776885,1.721943034,0.085079838,NA
TMEM56,2.744900331,-2.07545493,1.205314406,-1.721919956,0.085084019,NA
SAT1,797.6323166,0.284314787,0.165140095,1.721658127,0.085131467,0.476680753
CAMSAP2,18.57324835,0.860490282,0.500214439,1.720242788,0.085388318,NA
AP2A2,22.92279107,0.792685324,0.460821365,1.720157493,0.085403817,NA
ERO1B,10.61085075,-1.144350524,0.666527587,-1.716883961,0.086000376,NA
ECHDC1,148.8837714,-0.362375414,0.211091166,-1.716677303,0.086038149,0.480193438
MAT2A,39.72361207,0.590519653,0.344198826,1.715635291,0.086228815,NA
SREBF2,12.95001928,1.058634027,0.617225091,1.715150669,0.086317607,NA
TCEAL9,16.37485307,0.924709591,0.539646005,1.71354848,0.086611683,NA
TMED5,217.0063383,0.325434089,0.190260729,1.710463798,0.087180142,0.484992443
PCLAF,1.659055433,-2.827162777,1.65335479,-1.709955294,0.08727414,NA
UBXN7,9.670276543,1.142864761,0.668528654,1.709522478,0.087354212,NA
SPATA13,22.52011813,0.749687326,0.438603916,1.709258166,0.087403139,NA
ZBED6CL,1.992941811,-2.459424363,1.439735145,-1.708247778,0.087590377,NA
NMRK1,29.25691796,-0.687567339,0.402541679,-1.708064967,0.087624288,NA
MFSD14B,50.23065267,0.64604714,0.378253071,1.707975929,0.087640809,NA
MYO6,49.82243144,0.532280705,0.312377562,1.703965873,0.088387463,NA
DERA,51.02856936,-0.585873849,0.343852865,-1.703850419,0.088409036,NA
MYOZ1,5.027839199,1.681334522,0.987356282,1.702865068,0.088593323,NA
TMEM223,42.68437817,-0.594993287,0.349434427,-1.702732305,0.088618176,NA
AP002807.1,5.677070479,-1.472505079,0.864961677,-1.702393434,0.08868164,NA
ZYG11B,39.64517609,0.615802016,0.361731961,1.702371042,0.088685835,NA
ITGAV,17.51155829,0.855990584,0.503011646,1.701731143,0.08880578,NA
RBBP5,14.25881088,0.939389456,0.552391673,1.700585839,0.089020785,NA
TAOK1,54.05240067,0.516393923,0.303657429,1.700580566,0.089021776,NA
ANPEP,33.99756536,0.759106207,0.446822366,1.698899304,0.089338158,NA
SNX14,36.81699825,0.607446229,0.357605564,1.698648708,0.089385393,NA
HIST1H1D,14.34291031,-1.152531154,0.678548664,-1.698523944,0.089408917,NA
FYN,6.413129253,-1.444671407,0.850735023,-1.698144979,0.089480402,NA
UBXN8,20.03842835,-0.830859634,0.489284984,-1.698109816,0.089487037,NA
GLYR1,26.55837999,0.707110845,0.416450346,1.697947548,0.089517662,NA
CR381653.1,2.179119305,-2.296098596,1.352314846,-1.697902381,0.089526188,NA
GINS4,1.332968814,3.124637169,1.840357754,1.697842261,0.089537537,NA
ENTPD1,16.46248019,0.895931259,0.527947416,1.697008513,0.089695051,NA
PCSK7,37.10442391,0.608967591,0.358874081,1.696883734,0.089718644,NA
HNRNPK,229.1953146,0.332704475,0.196144783,1.696218835,0.089844445,0.497548702
FUCA2,120.4512923,-0.38139473,0.224970113,-1.69531288,0.090016083,0.497548702
ANKRD17,28.70348244,0.678894178,0.400462044,1.695277215,0.090022845,NA
HSD3B7,47.53873323,0.537152311,0.317127466,1.693805702,0.09030221,NA
HILPDA,48.21925726,0.567769319,0.335385834,1.692884018,0.090477546,NA
LST1,921.778235,-0.319427454,0.188716914,-1.692627586,0.090526377,0.497556253
STAT1,99.22876136,0.453881803,0.2683251,1.691536881,0.09073431,0.497556253
PDK3,11.6984865,1.030597934,0.609910482,1.689752783,0.091075261,NA
EIF4E3,3.509728212,-1.863092284,1.103510104,-1.688332783,0.091347366,NA
CRIP1,980.7026613,-0.99184161,0.587543201,-1.688116905,0.09138879,0.497556253
SLC41A1,1.05644054,-3.446272141,2.041658985,-1.687976379,0.091415763,NA
DPYSL2,165.7352871,0.388837878,0.230392185,1.687721645,0.091464675,0.497556253
ARSK,7.488005506,-1.234262979,0.731372702,-1.687597822,0.091488458,NA
ACD,8.438962401,-1.142808124,0.677561305,-1.686649037,0.091670857,NA
BCAT1,12.70244204,1.250557103,0.741740194,1.685977265,0.091800178,NA
MTAP,33.79419981,-0.623815554,0.370072936,-1.685655699,0.091862134,NA
ZNF761,9.374831339,-1.178943015,0.69974127,-1.684827045,0.092021945,NA
ARL13B,12.58264433,1.042934285,0.619058809,1.684709545,0.092044624,NA
FBXW8,5.932372409,-1.533392961,0.910470946,-1.68417561,0.092147735,NA
GATAD2A,30.05797296,0.644701707,0.382912414,1.683679305,0.092243663,NA
AC002451.1,1.487722449,-3.301200369,1.961658232,-1.682862139,0.092401782,NA
GNG7,1.487722449,-3.301200369,1.961658232,-1.682862139,0.092401782,NA
MXRA7,3.337177916,2.460981035,1.462398315,1.68283908,0.092406248,NA
COMMD6,478.1847771,-0.378353084,0.224933901,-1.682063409,0.092556545,0.500779981
ZNF585A,7.274587245,-1.274127847,0.757492655,-1.682033269,0.092562389,NA
TPSB2,1.488080919,-3.298675824,1.961193286,-1.681973851,0.092573911,NA
TUBB6,88.9564688,-0.428952947,0.255081112,-1.681633519,0.092639927,0.500779981
EVI2A,48.60407091,0.544977098,0.324203335,1.680973143,0.092768131,NA
SHLD3,1.876955772,2.66946699,1.588213558,1.680798515,0.092802057,NA
MOSPD1,15.08107993,0.903299576,0.537534086,1.680450782,0.092869643,NA
ZNF599,4.896225515,-1.465802452,0.872394112,-1.680206723,0.092917102,NA
PRKACB,59.34214614,0.532401734,0.317026136,1.67936228,0.09308146,NA
SZRD1,40.64323822,0.567907253,0.338251757,1.678948419,0.093162097,NA
CD48,16.45594698,-1.009109303,0.601052693,-1.678903222,0.093170907,NA
UBE2W,63.99301567,0.499186715,0.297390868,1.678554282,0.093238943,NA
ZNF292,33.84728156,0.612928182,0.365163239,1.678504613,0.093248631,NA
TRMT13,8.777000392,1.172531145,0.698605791,1.678387382,0.093271499,NA
CHD9,124.4298188,0.392181277,0.233708149,1.678081309,0.093331227,0.502935358
ATP6V0A1,37.53089214,0.587444294,0.350262412,1.677154821,0.093512211,NA
FAAH,1.506353046,-2.881448152,1.718291671,-1.676926101,0.093556933,NA
HBB,1.506353046,-2.881448152,1.718291671,-1.676926101,0.093556933,NA
C1D,145.1819398,0.372278494,0.222098517,1.676186316,0.093701704,0.503233298
DOK1,62.07706965,-0.49165703,0.293450326,-1.675435282,0.093848859,NA
MTUS1,3.504455341,-1.853123275,1.106252183,-1.675136377,0.093907477,NA
SENCR,3.801507853,-1.648329725,0.98428778,-1.674642069,0.09400448,NA
GRN,2211.744009,-0.305873981,0.182665438,-1.674503858,0.094031617,0.503233298
C3orf62,11.07162773,1.041533543,0.622417438,1.673368193,0.094254835,NA
TRIM32,3.486900154,-1.848725528,1.105163007,-1.672808008,0.094365098,NA
MSRB2,108.5859691,-0.422428499,0.252533439,-1.67276263,0.094374034,0.503233298
ATP5ME,329.346956,-0.312415441,0.186870147,-1.671831733,0.094557507,0.503233298
RNF139,11.93764321,1.005141708,0.601246141,1.67176409,0.094570851,NA
DSP,1.214247666,-3.333027604,1.993779977,-1.671712848,0.094580959,NA
AHI1,31.68151885,-0.618379072,0.369991861,-1.671331553,0.094656207,NA
MFSD12,58.94425671,0.51096191,0.305756535,1.671139783,0.094694071,NA
MIR155HG,8.34976248,1.242085498,0.743695366,1.670153608,0.094888976,NA
LRRC40,9.73863556,1.10612422,0.662518408,1.669575075,0.095003465,NA
MDK,29.41334755,0.906982789,0.54383042,1.667767664,0.095361857,NA
HDDC2,167.059048,-0.34823011,0.208944322,-1.66661676,0.095590634,0.50716142
RAB9A,69.36786032,-0.484001974,0.290504,-1.666076799,0.095698119,NA
CLIC4,85.62752713,0.442404579,0.26569539,1.665081879,0.095896421,NA
PPP2CB,40.00918428,0.572957884,0.344298158,1.664132877,0.096085878,NA
MVD,20.89100344,1.98594584,1.193447031,1.664041879,0.096104061,NA
MAP3K10,2.635457861,2.246056358,1.350312941,1.66335987,0.096240421,NA
TMEM176B,65.55942918,2.204877899,1.326383223,1.662323423,0.096447944,NA
TMA7,441.7728214,-0.460042556,0.276988684,-1.660871301,0.096739297,0.511676468
PPP2R3C,69.35239175,0.4652259,0.28036918,1.659333238,0.097048661,NA
NSD3,62.60948417,-0.476591904,0.287315668,-1.658774505,0.09716124,NA
BCR,1.841387654,2.702353855,1.629884952,1.658002825,0.097316896,NA
SYNGAP1-AS1,4.233674834,-1.704135055,1.027856668,-1.657950091,0.097327541,NA
SMIM30,85.51094346,0.440617644,0.265853543,1.657369839,0.097444725,NA
ATIC,40.7933997,-0.563865645,0.340281277,-1.657057507,0.097507849,NA
NUDC,114.9404021,-0.382830023,0.231135489,-1.656301353,0.097660807,0.514966033
INTS11,31.08425754,-0.620464333,0.374774706,-1.65556619,0.097809702,NA
PSMC1,114.8394003,-0.372349692,0.225159921,-1.653712125,0.098186018,0.515571313
SLC30A1,5.196484519,1.580155145,0.955656403,1.653476229,0.09823398,NA
DOK2,415.0003772,-0.295495406,0.17878679,-1.652780985,0.098375445,0.515571313
ANKRD40,22.0097357,0.771594981,0.466868838,1.652701825,0.098391563,NA
CELF1,57.14785427,0.52332801,0.316840359,1.651708803,0.098593927,NA
PDCL3,64.14223571,-0.452370351,0.27394396,-1.651324421,0.098672348,NA
APOBEC3G,26.02260678,-0.697345801,0.422543651,-1.650352096,0.098870943,NA
CENPBD1,12.09838558,-0.986201553,0.59768925,-1.65002391,0.098938046,NA
PYGL,69.60339191,-0.459422227,0.278440541,-1.649983247,0.098946363,NA
RUNX3,6.529751586,-1.310751322,0.794481333,-1.649820163,0.098979724,NA
NR1H2,59.9209179,-0.504549551,0.306131717,-1.6481453,0.099322858,NA
DDX21,212.8079407,-0.371046048,0.225146659,-1.64801934,0.099348703,0.51822148
SARAF,549.6530632,-0.273233073,0.165861171,-1.647360089,0.099484054,0.51822148
NEXN,22.90965242,-0.731312969,0.444000868,-1.647098061,0.099537892,NA
CAVIN3,13.97117994,1.046233676,0.635241561,1.646985555,0.099561015,NA
MAP3K5,18.72504824,0.818777233,0.497155941,1.646922355,0.099574006,NA
CSRP1,86.78173728,-0.421539957,0.255978014,-1.646781889,0.099602885,NA
PCF11,36.4211069,0.60269141,0.366054594,1.646452252,0.099670683,NA
FMO4,7.558850798,-1.37323156,0.834643969,-1.645290221,0.099909976,NA
PCNP,59.65356521,0.480621202,0.292291058,1.644324004,0.100109294,NA
ZYX,127.6269697,0.367477408,0.223544265,1.643868648,0.100203338,0.518549038
MON1B,23.50601403,0.772943164,0.470219222,1.643793209,0.100218924,NA
TMEM97,16.23590543,0.969754267,0.589985597,1.643691427,0.100239958,NA
SF3B5,193.3117024,0.325661466,0.198214978,1.642971025,0.100388928,0.518549038
RAD23A,183.4884708,-0.321606412,0.195783118,-1.642666721,0.100451908,0.518549038
KIAA1586,12.51131415,-0.950390451,0.578683851,-1.642331042,0.100521417,NA
SRA1,73.40633629,-0.432310617,0.263602041,-1.640012408,0.101002587,NA
CMTM6,234.7417694,0.340754313,0.207856993,1.639369011,0.101136431,0.520519538
PPP1R15B,25.75102247,0.712544853,0.43474083,1.639010656,0.10121104,NA
TNFAIP8L2,85.22282835,-0.453767589,0.276956825,-1.638405515,0.101337129,NA
TMEM167A,153.1466184,0.377563435,0.230576335,1.637476959,0.101530849,0.520989642
PPP4R3A,36.09997547,0.610337995,0.372749849,1.637393004,0.101548379,NA
FGD3,11.17988516,-1.00700998,0.61502166,-1.637356934,0.101555911,NA
NDOR1,2.922344605,-2.164664876,1.322216171,-1.637148995,0.101599341,NA
DNAJB4,6.096477663,1.513533892,0.924610877,1.636941474,0.101642699,NA
CEACAM8,8.994126748,-1.353418668,0.827095337,-1.636351468,0.10176605,NA
GABARAP,355.7992062,-1.016614956,0.622071088,-1.634242413,0.10220796,0.521960703
MYO1C,19.52411454,0.791140802,0.484121131,1.634179447,0.102221177,NA
CCDC85B,167.9720444,0.3542935,0.216869189,1.633673743,0.102327375,0.521960703
ITSN1,24.66836491,0.823860496,0.504478658,1.633092862,0.102449468,NA
INO80C,28.90361144,0.641218473,0.392741385,1.632673554,0.102537672,NA
CCL3,8.413914708,1.382519841,0.847305784,1.631665766,0.102749916,NA
HOPX,3.50607202,-1.782272046,1.092753909,-1.630991234,0.102892169,NA
PPT1,278.0698146,-0.307834362,0.188845816,-1.630083037,0.103083948,0.523649754
SLC39A4,18.59581223,-0.864806736,0.530631231,-1.629769764,0.103150166,NA
TAF13,20.77642121,0.759102478,0.465828113,1.629576354,0.103191065,NA
ROMO1,253.4725622,-0.381797237,0.234344456,-1.629213866,0.103267753,0.523649754
CD276,29.6120177,0.732254757,0.449455461,1.629204273,0.103269783,NA
PPP1R14C,0.735115847,-3.918554156,2.405199168,-1.629201527,0.103270364,NA
RCOR1,59.54492139,-0.473265962,0.290623175,-1.628452249,0.103429026,NA
TACC1,66.90540752,-0.444202328,0.272788728,-1.62837494,0.103445408,NA
C12orf10,47.70082199,-0.513052471,0.315156694,-1.627928206,0.10354011,NA
SC5D,28.40303684,0.704958597,0.433249702,1.627141561,0.103707036,NA
PSMA4,248.6312121,0.321777817,0.197795941,1.626817087,0.103775951,0.524276028
NPB,2.009937485,2.660443218,1.635668781,1.626517085,0.103839702,NA
TSC22D2,14.13590492,0.90165509,0.554427432,1.626281525,0.10388978,NA
EPB41L4A-AS1,19.90751521,-0.780228563,0.479863719,-1.625937805,0.103962887,NA
C5AR1,185.9015251,0.35017861,0.215394112,1.625757576,0.104001236,0.524276028
CBX7,7.793557644,-1.177475981,0.724463506,-1.625307515,0.104097051,NA
P2RX4,59.13774684,0.481325047,0.296179773,1.625111133,0.104138881,NA
LCP2,36.35281189,0.578249332,0.355904156,1.624733295,0.1042194,NA
AKAP10,10.78010389,1.037945839,0.638895517,1.624594023,0.104249092,NA
TRAF5,2.496739076,2.313303261,1.424064207,1.624437472,0.104282475,NA
CLPTM1L,68.70488159,-0.476393742,0.293290126,-1.624308833,0.104309913,NA
SRFBP1,62.10354797,0.476978591,0.293656648,1.62427309,0.104317538,NA
AL772337.1,1.036960998,-3.326160746,2.048250079,-1.623903633,0.104396377,NA
ZBED3,8.845359409,1.133441368,0.698220118,1.623329576,0.10451897,NA
FXYD3,0.902662744,-3.747863152,2.308927833,-1.623204978,0.104545594,NA
PMPCB,56.61517231,-0.481958659,0.296952748,-1.623014647,0.104586274,NA
KRT10,69.18760637,-0.591485443,0.364452546,-1.622942271,0.104601746,NA
NPIPB4,4.622831942,-1.562268437,0.962680104,-1.622832374,0.104625243,NA
MRTO4,41.98326438,0.559289195,0.344658957,1.62273222,0.104646661,NA
IPO9,9.405917886,1.172114303,0.722498966,1.622305855,0.104737876,NA
RNPS1,42.18932941,0.549397769,0.338689258,1.622129302,0.104775665,NA
ZNF85,8.186523327,-1.113527969,0.686461896,-1.622126407,0.104776285,NA
ATP5MC1,207.2273602,-0.325479084,0.200871501,-1.620334802,0.105160377,0.527098153
SLCO2B1,128.8952988,0.375646204,0.231841756,1.620269834,0.105174326,0.527098153
SRXN1,3.050416342,-1.873207252,1.15621142,-1.620125195,0.105205386,NA
EIF4A3,73.40612058,-0.428293135,0.264402862,-1.619850598,0.105264374,NA
TYSND1,12.30482868,-1.050390545,0.648703738,-1.61921457,0.105401104,NA
TPM3,640.1416746,0.258982762,0.160050757,1.618128942,0.105634812,0.527866984
KIAA1143,45.53618545,-0.515452166,0.318619482,-1.617767258,0.105712765,NA
CCDC28B,2.690132385,2.36220575,1.460504396,1.617390373,0.105794042,NA
FAM69A,1.256813999,3.179421187,1.967581613,1.615903079,0.10611527,NA
RGS14,7.795006191,-1.13911256,0.705692564,-1.614176793,0.106489084,NA
BAK1,22.5980585,0.72110302,0.446835068,1.613801314,0.10657053,NA
CBFB,29.62941133,0.646661033,0.400777334,1.61351698,0.106632237,NA
DDX47,6.013171632,-1.395862151,0.865263769,-1.613221541,0.106696385,NA
WDR54,6.257459833,-1.289950689,0.799845884,-1.612749049,0.10679904,NA
MEFV,5.486558091,-1.429852315,0.886887315,-1.612214191,0.106915338,NA
CEBPZ,74.83235429,-0.449096126,0.278565482,-1.612174353,0.106924005,NA
EIF3L,134.6156815,-0.354285019,0.219818771,-1.611714127,0.107024162,0.529979202
SDCBP,862.4663538,0.240749884,0.149408168,1.611356913,0.107101953,0.529979202
TKT,730.5773518,-0.283658838,0.176131909,-1.610490909,0.107290729,0.529979202
TJP2,3.941060915,-1.619165214,1.005414964,-1.610444714,0.107300806,NA
TP53I3,55.67139468,0.49990856,0.310420697,1.610422774,0.107305592,NA
STARD10,8.085436559,-1.20260791,0.747188987,-1.609509682,0.10750494,NA
FAM129B,11.77020427,0.963610899,0.598718256,1.609456351,0.107516592,NA
INTS10,37.64213634,-0.558980799,0.347337536,-1.609330234,0.107544151,NA
ASMTL,8.144826936,-1.202251291,0.747711454,-1.607908084,0.107855311,NA
SLC28A3,2.398608543,2.300844387,1.431242945,1.607584788,0.107926146,NA
DHTKD1,8.195043989,1.238898565,0.771229452,1.606394261,0.108187311,NA
IPO7,52.61724214,0.523532614,0.326032095,1.605770173,0.108324417,NA
SHCBP1,1.406614341,3.046795981,1.897696223,1.605523552,0.108378634,NA
PCF11-AS1,1.39970822,-2.841887264,1.771396732,-1.604320033,0.108643527,NA
AC099850.1,1.309559217,3.002067536,1.87158598,1.604023308,0.108708915,NA
PLA2G7,6.11354869,3.135271479,1.955341178,1.603439601,0.108837634,NA
ACER3,122.5665114,0.399517369,0.24921975,1.603072666,0.108918612,0.536478779
MDH2,219.5289556,-0.299469986,0.187296996,-1.598904379,0.109841851,0.539480405
KYAT3,24.15419796,0.713199794,0.446361016,1.597809327,0.110085418,NA
PODXL2,1.259323288,3.178869327,1.991861662,1.595928767,0.110504698,NA
ICAM3,37.34813623,-0.591340117,0.370671999,-1.595319094,0.110640898,NA
RALGDS,22.97548032,0.70607451,0.443001967,1.593840576,0.110971747,NA
RASSF3,25.45194021,0.665178647,0.417639934,1.592708438,0.111225614,NA
SKAP2,177.8520944,0.353997369,0.222409659,1.591645666,0.111464343,0.544348096
BICD2,23.820919,0.699562668,0.439675176,1.591089754,0.111589378,NA
RAB5C,209.7322389,-0.301356807,0.189406264,-1.591060402,0.111595983,0.544348096
FAR1,29.215298,0.639116075,0.401925663,1.590135028,0.111804372,NA
MT2A,256.1136189,0.846694728,0.532491042,1.590063797,0.111820425,0.544348096
UHRF1BP1,9.095084189,1.085613644,0.682791006,1.589964769,0.111842747,NA
FGFR1,5.191425503,1.606239461,1.010719934,1.589203306,0.1120145,NA
CSF1,53.48237713,0.636075062,0.400340006,1.58883712,0.11209717,NA
ARL4A,171.0334578,0.383870475,0.241606315,1.588826326,0.112099608,0.544348096
WSB2,54.08098082,0.519974882,0.327273522,1.588808283,0.112103683,NA
BCAS3,6.934664686,-1.175471356,0.740376348,-1.587667353,0.112361579,NA
CDK10,9.738141689,1.052869668,0.663351959,1.587196139,0.112468229,NA
LINC00654,1.533289535,-2.694756158,1.699189266,-1.585907003,0.112760407,NA
GOPC,37.34244535,-0.550915132,0.347437007,-1.585654722,0.112817655,NA
ATP5PF,467.88103,-0.270243077,0.170448652,-1.585480873,0.112857119,0.546482784
MAT2B,33.3331971,0.581927516,0.367035882,1.585478544,0.112857648,NA
HDAC7,1.757566461,2.558259564,1.615949644,1.583130745,0.113391667,NA
ARSA,42.72847943,0.560886419,0.354450544,1.582410941,0.113555789,NA
CDKN1C,1.496254805,-2.823315963,1.786010676,-1.580794561,0.113925019,NA
ECHDC3,9.730634022,-1.07235095,0.67857134,-1.580306871,0.114036607,NA
SLK,43.18885165,0.531351486,0.336263914,1.580162079,0.114069754,NA
GAPDH,1578.838993,-0.266231894,0.168524323,-1.579783195,0.114156525,0.551222099
EID2B,4.757389392,-1.508730331,0.955131864,-1.579604229,0.11419753,NA
TMEM182,2.336926431,-2.168819538,1.373334825,-1.579235813,0.114281978,NA
RELL1,9.048047862,-1.053604637,0.667244416,-1.579038523,0.114327221,NA
ADSL,44.82043301,-0.547598588,0.346793436,-1.579033891,0.114328284,NA
PON2,35.2156748,-0.768100001,0.487098228,-1.576889335,0.114820991,NA
NAPRT,52.30743196,-0.50606738,0.321163385,-1.575731866,0.11508761,NA
BTG1,284.8456268,0.323967888,0.205706614,1.574902631,0.115278921,0.555082537
PLXNA3,7.664056974,1.190836103,0.75630188,1.574551293,0.115360053,NA
CYB5D1,3.653371641,-1.846029711,1.172426075,-1.574538259,0.115363064,NA
PTP4A1,35.40701802,0.601457959,0.382344308,1.573079411,0.115700432,NA
IER5,53.13064313,0.485559418,0.308678025,1.573028784,0.115712153,NA
C14orf119,113.4978321,-0.353638781,0.224816578,-1.573010243,0.115716446,0.555632881
HACD1,16.49858124,0.854889604,0.543633552,1.572547537,0.115823624,NA
RANGRF,26.67947583,-0.658526201,0.419090026,-1.571323964,0.116107417,NA
TP53BP2,8.768617076,1.097579814,0.698927342,1.570377561,0.1163273,NA
ABHD6,7.413163138,1.283816716,0.817802911,1.569836325,0.116453194,NA
IL7,6.07306467,1.440504991,0.917714821,1.56966517,0.116493028,NA
SND1-IT1,2.78835501,2.076792486,1.324415751,1.56808199,0.116861999,NA
MX2,27.98561148,-0.642258898,0.409601421,-1.568009449,0.116878927,NA
SDCCAG8,135.4387332,0.355300847,0.226634485,1.567726322,0.116945016,0.558932747
LDB1,7.736168826,-1.134844546,0.724488978,-1.566406917,0.117253385,NA
PCMT1,166.5175505,-0.331968897,0.212008877,-1.565825457,0.117389485,0.558932747
LCK,5.542912576,-1.355091495,0.865497546,-1.565679188,0.117423741,NA
UBR5-AS1,5.531634701,-1.421411943,0.907920752,-1.565568295,0.117449717,NA
CD55,126.9656999,-0.472909467,0.302085665,-1.565481322,0.117470093,0.558932747
PPARD,24.19316539,0.682124039,0.43580034,1.565221449,0.117530994,NA
FOLR3,103.6911517,-0.510675379,0.326418064,-1.56448259,0.117704278,0.558932747
UBXN10,4.888750504,-1.440598239,0.921405523,-1.563479058,0.117939958,NA
ATP11A,22.34833114,0.6920635,0.442649167,1.563458268,0.117944844,NA
EIF3D,126.5202154,-0.353348852,0.226092507,-1.562850781,0.118087697,0.559208679
AC025580.2,1.211428684,2.96943758,1.900340104,1.562582178,0.118150903,NA
KCNAB2,33.45888835,-0.60056751,0.384562711,-1.5616894,0.118361177,NA
ARL15,7.245861159,1.335101573,0.854954635,1.561605164,0.118381032,NA
RBMX2,46.40628003,-0.499559067,0.31994576,-1.561386739,0.118432529,NA
PTP4A2,182.3537888,0.359136333,0.230093451,1.560828141,0.118564306,0.559923191
